sentence_lemma	sentence_token	index_lemma	index_token	lemma
wenn es eine gut Gelegenheit geben haben $ daß man haben eine Stunde ungestört sich unterhalten können $ da haben man Neuigkeit gehören $ daß eine d Welt noch einmal so groß und weit vorkommen sein $ und daß sogar d Schmiere oder Launige $ wollen sagen $ d Aufseher oder d Soldat $ die d Wache haben haben $ mit aufgereißen Auge und Maul dabei gestehen sein und d Abwehren vergessen haben $	Wenn 's eine gute Gelegenheit gegeben hat , daß man hat eine Stunde ungestört sich unterhalten können , da hat man Neuigkeiten gehört , daß Einem die Welt noch einmal so groß und weit vorkommen ist , und daß sogar die Schmieren oder Launiger — will sagen , die Aufseher oder die Soldaten , die die Wache gehabt haben — mit aufgerissenen Augen und Mäulern dabei gestanden sind und das Abwehren vergessen haben .	41	41	Schmiere
d roh Auffaßung d Wort Schmiere $ vom jüdischdeutsch Schmiro $ Schmiruss $ von $ er haben bewachen $ behüten $ $ d Wache $ Wacht $ Wachthaus $ Wachtposten $ $ haben nicht nur d falsch Schreibweise Schmiere $ sondern auch d diese sinnverwandt Wort Butter und Käse $ auch sogar Chäs $ mit gleich Bedeutung von Schmiro schaffen $ sodaß man für d Begriff Wache stehen und Wache ausstellen ebenso wohl sagen können $ Schmiere stehen $ Schmiere stellen $ als Butter oder Käse stehen oder stellen $	Die rohe Auffassung des Wortes Schmire — vom jüdischdeutschen Schmiro , Schmiruss ( von , er hat bewacht , behütet ) , die Wache , Wacht , Wachthaus , Wachtposten , — hat nicht nur die falsche Schreibweise Schmiere , sondern auch die diesem sinnverwandten Wörter Butter und Käs ( auch sogar Chäs ) mit gleicher Bedeutung von Schmiro geschaffen , sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wol sagen kann : Schmire stehen , Schmire stellen , als Butter oder Käs stehen oder stellen .	5	38	Schmiere
diese schwierig Aufgabe haben d Schmiere zu erfüllen $ zu die für jede einzeln Massematte gewöhnlich d erfahren und gewendt Gauner von d Balmassematten wählen werden $	Diese schwierige Aufgabe haben die Schmiren zu erfüllen , zu denen für jeden einzelnen Massematten gewöhnlich die erfahrensten und gewandtesten Gauner von dem Balmassematten gewählt werden .	5	5	Schmiere
vorzüglich fällen d Schmiere d Meister zu $ weshalb denn auch d geübt Gauner zu Schmiere ausstellen zu werden pflegen $	Vorzüglich fällt den Schmiren das Meistern zu , weshalb denn auch die geübtesten Gauner zu Schmiren ausgestellt zu werden pflegen .	3	3	Schmiere
außerhalb d Haus sein es d Schmiere meistens nicht sehr schwer $ die in spät Nacht vielleicht aus fröhlich Gesellschaft zurückkehrend Freier durch Frage $ Bemerkung u. Dgl. aufhalten $	Außerhalb des Hauses ist es den Schmiren meistens nicht sehr schwer , den in später Nacht vielleicht aus fröhlicher Gesellschaft zurückkehrenden Freier durch Fragen , Bemerkungen u. dgl. aufzuhalten .	6	6	Schmiere
Schmiere stehen $ halten $ Wache halten $ aufpassen $ verschmieren $ mit Wache besetzen $	Schmire stehen , halten , Wache halten , aufpassen ; verschmiren , mit Wache besetzen .	0	0	Schmiere
d roh Auffaßung d Wort Schmiere $ vom jüdischdeutsch Schmiro $ Schmiruss $ von $ er haben bewachen $ behüten $ $ d Wache $ Wacht $ Wachthaus $ Wachtposten $ $ haben nicht nur d falsch Schreibweise Schmiere $ sondern auch d diese sinnverwandt Wort Butter und Käse $ auch sogar Chäs $ mit gleich Bedeutung von Schmiro schaffen $ sodaß man für d Begriff Wache stehen und Wache ausstellen ebenso wohl sagen können $ Schmiere stehen $ Schmiere stellen $ als Butter oder Käse stehen oder stellen $	Die rohe Auffassung des Wortes Schmire — vom jüdischdeutschen Schmiro , Schmiruss ( von , er hat bewacht , behütet ) , die Wache , Wacht , Wachthaus , Wachtposten , — hat nicht nur die falsche Schreibweise Schmiere , sondern auch die diesem sinnverwandten Wörter Butter und Käs ( auch sogar Chäs ) mit gleicher Bedeutung von Schmiro geschaffen , sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wol sagen kann : Schmire stehen , Schmire stellen , als Butter oder Käs stehen oder stellen .	5	38	Schmiere
in eine ander Falle werden bei eine Ständchen mit Guitarrebegleitung im Nachbarhaus einsteigen $ um die d Rouleau aufziehend Freier d Gegenwart zweier als Schmiere aufgestellt Person auf d Straße zu motivieren $	Jn einem andern Falle wurde bei einem Ständchen mit Guitarrebegleitung im Nachbarhause eingestiegen , um dem das Rouleau aufziehenden Freier die Gegenwart zweier als Schmiren aufgestellter Personen auf der Straße zu motiviren .	24	24	Schmiere
d roh Auffaßung d Wort Schmiere $ vom jüdischdeutsch Schmiro $ Schmiruss $ von $ er haben bewachen $ behüten $ $ d Wache $ Wacht $ Wachthaus $ Wachtposten $ $ haben nicht nur d falsch Schreibweise Schmiere $ sondern auch d diese sinnverwandt Wort Butter und Käse $ auch sogar Chäs $ mit gleich Bedeutung von Schmiro schaffen $ sodaß man für d Begriff Wache stehen und Wache ausstellen ebenso wohl sagen können $ Schmiere stehen $ Schmiere stellen $ als Butter oder Käse stehen oder stellen $	Die rohe Auffassung des Wortes Schmire — vom jüdischdeutschen Schmiro , Schmiruss ( von , er hat bewacht , behütet ) , die Wache , Wacht , Wachthaus , Wachtposten , — hat nicht nur die falsche Schreibweise Schmiere , sondern auch die diesem sinnverwandten Wörter Butter und Käs ( auch sogar Chäs ) mit gleicher Bedeutung von Schmiro geschaffen , sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wol sagen kann : Schmire stehen , Schmire stellen , als Butter oder Käs stehen oder stellen .	5	38	Schmiere
Butter $ aus d Verwechselung mit Schmiere für Schmer $ d Wache $ Schildwache $ d Posten $ Aufpasser $ Butter stehen $ synonym mit Schmiere stehen $ s. d. sowie Käse $	Butter , aus der Verwechselung mit Schmiere für Schmir , die Wache , Schildwache , der Posten , Aufpasser ; Butter stehen , synonym mit Schmire stehen , s. d. sowie Käs .	6	6	Schmiere
als Lips Tullian nach d groß Brand in Wurz in d Domkirche gebrechen sein und d Wächter auf d Geräusch $ welche beim Aufbrechen d Sakristeitür entstehen $ herbeieilen $ die im Fenster sitzend Lips Tullian jedoch nicht bemerkt $ sich aber d Fenster gegenüber unter eine Baum setzen $ treten Tullian Kamerad Zimmermann $ d Schmiere gestehen haben $ heran $ spielen d schwer betrinken und hocken dicht bei d Wächter nieder $ indem er seine Notdurft verrichten $ worauf sich d Wächter lachend und murrend zurückziehen $	Als Lips Tullian nach dem großen Brande in Wurzen in die Domkirche gebrochen war und die Wächter auf das Geräusch , welches beim Aufbrechen der Sakristeithür entstand , herbeieilten , den im Fenster sitzenden Lips Tullian jedoch nicht bemerkten , sich aber dem Fenster gegenüber unter einen Baum setzten , trat Tullian’s Kamerad Zimmermann , der Schmire gestanden hatte , heran , spielte den schwer Betrunkenen und hockte dicht bei den Wächtern nieder , indem er seine Nothdurft verrichtete , worauf sich die Wächter lachend und murrend zurückzogen .	56	56	Schmiere
als $ Prinzipal $ $ wie als Schauspieler haben er alle Verhältnis d wechselvoll Leben gründlich kennen lernen $ sich auf d $ Schmiere $ wie am Hoftheater bewegen $ heute d $ Hamlet $ mit besondere Erfolg in München und gleich darauf in seine Posse $	Als „ Principal “ , wie als Schauspieler hatte er alle Verhältnisse des wechselvollen Lebens gründlich kennen gelernt , sich auf der „ Schmiere “ wie am Hoftheater bewegt , heute den „ Hamlet “ mit besonderem Erfolg in München und gleich darauf in seiner Posse :	23	23	Schmiere
nehmen man an $ dass es in 30 Jahr abnutzen sein und schlagen d Abnutzung an Kapital auf 90 Mark $ d Zins auf 180 Mark und d jährlich Schmiere und Unterhaltung auf 270 Mark $ so betrügen d jährlich Aufwand 540 Mark $	Nimmt man an , dass es in 30 Jahren abgenutzt sei und schlägt die Abnutzung an Kapital auf 90 Mark , die Zinsen auf 180 Mark und die jährliche Schmiere und Unterhaltung auf 270 Mark , so betrüge der jährliche Aufwand 540 Mark .	29	29	Schmiere
$ ihr Fr. womit sie ihr erbärmlich Schmiere unterzeichnen haben $ sollen die etwa Franzose heißen $	‒ Ihr Fr. womit Sie Ihre erbärmliche Schmiere unterzeichnet haben , soll das etwa Franzose heißen ?	7	7	Schmiere
eine Kaliseife sein also weit davon entfernen $ d Ideal eine Seife zu sein $ denn von d dunkel Schmiere sein nur eine Teil wirklich Kaliseife $ d Rest bestehen aus Wasser $ Glycerin $ unverseift Fett $ unverseift Kalilauge $ und d groß oder gering Menge absichtlich Verunreinigung $	Eine Kaliseife ist also weit davon entfernt , das Ideal einer Seife zu sein , denn von der dunkeln Schmiere ist nur ein Teil wirkliche Kaliseife , der Rest besteht aus Wasser , Glycerin , unverseiftem Fett , unverseifter Kalilauge , und den größeren oder geringeren Mengen absichtlicher Verunreinigungen .	19	19	Schmiere
