sentence_lemma	sentence_token	index_lemma	index_token	lemma
bereda efter alldeles ny jnetod orh bearbeta med ångkraft $ hvarigenom konsistens mir fullkomlig homogen $	Beredd efter alldeles ny jnetod orh bearbetad med ångkraft , hvarigenom konsistensen Mir fullkomligt homogen . 	6	6	bearbeta
skrämsel $ men röfvare rå tilltag gaf hon som genom en trollslag både mod och kraft $ och $ förmodligen knapp vetande hvad hon göra $ gripa hon en lång eldbrand oell börja därmed bearbeta röfvare rygg så gnista stodo lik en spraka lusteld öfver denna egendomlig scen i jordkoja $	skrämsel , men röfvarens råa tilltag gaf henne som genom ett trollslag både mod och krafter , och , förmodligen knappast vetande hvad hon gjorde , grep hon en lång eldbrand oell började därmed bearbeta röfvarens rygg så gnistorna stodo likt en sprakande lusteld öfver denna egendomliga scen i jordkojan . 	34	34	bearbeta
af hvardagsfysik $ svensk upplaga $ bearbeta af lektor d $	af Hvardagsfysik , svensk upplaga , bearbetad af lektor D . 	6	6	bearbeta
följd nf år utföra brytningsarbete mod mer eller föga ifver till 1760 $ då grufva alldeles uttömma $ hvarefter arbete ligga nere $ tills den under $ åter uppta af bergsråd aschan $ hvilken en kort tid bearbeta grufva $	följd nf år utfördes brytningsarbetet mod mer eller mindre ifver till 1760 , då grufvan alldeles uttömdes , hvarefter arbetet låg nere , tills det under 1820-talet åter upptogs af bergsrådet Aschan , hvilken en kortare tid bearbetade grufvan . 	37	37	bearbeta
mera öppen använda sig satir $ han öfversätta och bearbeta lättfärdig dikt $	mera öppet använda sin satir ; han Öfversätter och bearbetar lättfärdiga dikter . 	9	9	bearbeta
till smultron böra vara stark gödsla och djup bearbeta $	till smultron bör vara starkt gödslad och djupt bearbetad . 	8	8	bearbeta
ta han en knippa idbrottsverktyg ur en liten påse och börja bearbeta penningskåpet $	tog han en knippa iDbrottsverktyg ur en liten påse och började bearbeta penningskåpet . 	11	11	bearbeta
trycka tills nästa piesidentwal ha warit kapitalist och sabriksägarne äro för den mycken repnblikanare och nu försöka de att sä mycket som möjlig lat päskina $ att tid äro trycka $ för att pä sä sätt bearbeta folk sinne emot den demokratisk parti $ pä den att den demokratisk parti niä bliswa fullkomlig krosfadt wid nästa presidentwal $	tryckta tills nästa piesidentwal har warit Kapitalisterna och sabriksägarne äro för det mesta repnblikanare och nu försöka de att sä mycket som möjligt lata päskina , att tiderna äro tryckta , för att pä sä sätt bearbeta folkets sinnen emot det demokratiska Partiet , pä det att det demokratiska partiet niä bliswa fullkomligt krosfadt wid nästa presidentwal . 	36	36	bearbeta
författare ha äfven förstå att på lycklig sätt bearbeta och disponera den rikhaltig material $ så att man med oför minska t nöje och intresse genomläsa han ledig och elegant hopskrifna volym från den första till den hundratjugoåttonde sida $	Författaren har äfven förstått att på lyckligt sätt bearbeta och disponera det rikhaltiga materialet , så att man med oför minskad t nöje och intresse genomläser hans ledigt och elegant hopskrifna volym från dess första till dess hundratjugoåttonde sida . 	8	8	bearbeta
fvndighct ha förut bearbeta under namn af kiodkovare grufva $ men don ansenlig höjd öfver hafvet $ inom 1 000 meter $ försvårado arbete $ så att man för omkring 250 år sedan nodlude den $	fvndighct har förut bearbetats under namn af Kiodkovare grufvor , men don ansenliga höjden öfver hafvet , inom 1 000 meter , försvårado arbetet , så att man för omkring 250 år sedan nodlude det . 	3	3	bearbeta
sedan sållapparaten mi blifvit förse med en ny skakinrättning bearbeta såll med lätthet l1 $ $ tunn per timme $ hvaraf i allmänhet hälft bli $ klass utsäde $	Sedan sållapparaten mi blifvit försedd med en ny skakinrättning bearbetar sållet med lätthet l1 / , tunna per timme , hvaraf i allmänhet hälften blir första klassens utsäde . 	9	9	bearbeta
instämma revisor $ hvilka atälda vakt förhindra denna $ börjaför öfrig tillstyrka ansvarsfrihet för för de lymlarne bearbeta de ocb andra valtningen 1894 $ tillskynda person med tegelskärfvor vid bolagsstämma $ lie $ m $ i och andra på gård tillgänglig kast dag åtta dag komma bl $	instämma revisorerna , hvilka atälda vakterna förhindrade detta , börjaför öfrigt tillstyrka ansvarsfrihet för för- de lymlarne bearbeta dem ocb andra valtningen 1894 . tillskyndande personer med tegelskärfvor Vid bolagsstämman kl. li f. m . i och andra på gården tillgängliga kast dag åtta dagar komma bl . 	17	17	bearbeta
för att i stor skala tillgodogöra sig en rik kåolinfyndigheterna å ifö $ hvilka förut bearbeta af veterinär $ a $ nielsen $ bromölla $ och dessutom idka kalkbränning $ ha bilda en aktiebolag $ hvilket å i lördag middag pä frimurarehotellet i kristianstad hålla sammanträde konstituera sig till l $ ö kalka och kaolinaktiebolug $	För att i större skala tillgodogöra Sig de rika kåolinfyndigheterna å Ifö , hvilka förut bearbetats af veterinär V. A . Nielsen , Bromölla , och dessutom idka kalkbränning , har bildats ett aktiebolag , hvilket å i Lördags middag pä Frimurarehotellet i Kristianstad hållet sammanträde konstituerade sig till l / ö kalk- och kaolinaktiebolug . 	15	15	bearbeta
stå och bearbeta en stubbe med en stor yxa $ så svett lacka örn $	stod och bearbetade en stubbe med en stor yxa , så svetten lackade örn ho¬ 	2	2	bearbeta
härmed tro man $ att den $ för att begagna en vi landsman uttryck $ ha pressa tillräcklig med blod ut under nagel på den norsk brodershand $ och att den måste vara tillräcklig bearbeta för att kunna uppta en svensk färg $	Härmed trodda man , att det — för att begagna en vår landsmans uttryck — hade pressats tillräckligt med blod ut under naglarna på den norska brodershanden , och att den måste vara tillräckligt bearbetad för att kunna upptaga de svenska färgerna . 	34	34	bearbeta
först ringa man cn stund pä wanligt sätt $ sedan rycka ungdom from och börja af all krafttr bearbeta klocka med stor päkar eller dertill särstildt förfärdiga $ kimklubbor $ $	Först ringde man cn stund pä wanligt sätt , sedan ryckte ungdomen from och började af alla krafttr bearbeta klockorna med stora päkar eller dertill särstildt förfärdigade " kimklubbor " . 	18	18	bearbeta
anders ha krypa upp pä den främmande koffert och företa sig att bearbeta den med stna smä klack $	Anders hade krupit upp pä den främmandes koffert och företog sig att bearbeta den med stna smä klackar . 	12	12	bearbeta
berätta $ då torpare sven hansson från torp kättlarås i ekeberga socken i lördag attén vara på väg till sig hem $ blef han öfverfall af en elgko $ som jaga han upp i en träd och bearbeta $ innan hansson hunit i säherhet $ han ben duktig med sig framhofvar $	berättas : Då torparen Sven Hansson från torpet Kättlarås i Ekeberga socken i lördags attén var på väg till sitt hem , blef han öfverfallen af en elgko , som jagade honom upp i ett träd och bearbetade , innan Hansson hunit i säherhet , hans ben duktig med sina framhofvar . 	37	37	bearbeta
bearbeta eller emulgera i en vertikal ånggryta med sig särskild emulgeringsverk en slag komposition $ benämd vaselinemulsion $ som i verklighet vara en blandning af kolväte och utgöra den verksam princip i kolvätesåpa $	bearbetas eller emulgeras i en vertikal ånggryta med sitt särskilda emulgeringsverk en slags komposition , benämd vaselinemulsion , som i verkligheten är en blandning af kolväten och utgör den verksamma principen i kolvätesåpan . 	0	0	bearbeta
bearbeta roman $ skattgräfvärne $ carl may $ s indianberättelse från sydamerika urskog $ inkahöfdiligens testamente $ $ birnbaums läkarebok $ novell $ biografi med porträtt $ kokbok $ illustrera skämtafdelning $ tankeuppgift m m $ samt en mängd välja illustration från när och fjärran $ skola gifva riklig och underhålla lektyr under år $	bearbetade roman : Skattgräfvärne , Carl May ’ s indianberättelse från Sydamerikas urskogar , Inkahöfdiligens testamente , D:r Birnbaums läkarebok , noveller , biografier med porträtt , kokbok , illustrerad skämtafdelning , tankeuppgifter m m . samt en mängd valda illustrationer från när och fjärran , skola gifva riklig och underhållande lektyr under året . 	0	0	bearbeta
1 tysk språk författa och bearbeta af $ b $ seiver $	1 tyska språket författade och bearbetade af d:r B . Seiver . 	5	5	bearbeta
ha lätt kunna åstadkomma $ om hvarje af förening hingstbållare blifvit årligen affordra redogörelse för en sto $ som han låta betäcka $ eller örn de vid en årlig hästpremieriogarne aflemna språngrulla blifvit samla och bearbeta $	hade lätt kunnat åstadkommas , om hvarje af föreningens hingstbållare blifvit årligen affordrad redogörelse för de ston , som han låtit betäcka , eller örn de vid de årliga hästpremieriogarne aflemnade språngrullor blifvit samlade och bearbetade . 	35	35	bearbeta
om bäti ej uppsöka ban blydaggert $ med hvilken lian ånyo bearbeta målseg $	om bäti ej uppsökte bans blydaggert , med hvilken lian ånyo bearbetade målseg . 	11	11	bearbeta
han $ som mycket låta tala örn sig oeh som på sig tid framkalla miga protest $ vara han efter schweizisk mönster bearbeta och utgifna öfversättning af en $ familjebibel $ $	honom , som mest låtit tala örn sig oeh som på sin tid framkallade Miga protester , var hans efter schweiziskt mönster bearbetade och utgifna öfversättning af en » familjebibel » . 	22	22	bearbeta
