sentence_lemma	sentence_token	index_lemma	index_token	lemma
mö bd t wrer $ i liv1 för $ $ $ och kemisk tvättning tor $ $ som herrgarderob $ samt $ $ 10os $ tygel $ öjalai $ mtal ira m $ jemte färgning å ullgarn i all kulör $ tyg pressa $ $ vanlig press som ångpress $	Mö bd t wrer ° I liv1 fÖr ^ ' ■gning och kemisk tvättning tor såväl daul- som herrgarderoben , samt ‘ * 10os * tygel , öjalai , Mtal ira m . jemte färgning å Ullgarner i alla kulörer , tyger pressas , såväl vanlig press som ångpress . 	12	12	kemisk
afsedda för undersökning på kemisk eller frökontrollstation i kristianstad mottagaa af handl $	afsedda för undersökning på Kemiska eller Frökontrollstationen i Kristianstad mottagaa af Handl . 	4	4	kemisk
titan att söndersprättas emotta all slag herr och barnkläder $ såsom kappa $ klädning $ kostym $ öfver rock m $ m $ till kemisk tvättning och skönfärgning af norrköping ullspinneri $ kemisk tvättanstalt $ 7 slöjdgatan $	Titan att söndersprättas emottagas alla slags Herr- och Barnkläder , såsom Kappor , Klädningar , Kostymer , öfver rockar m . m . till kemisk tvättning och skönfärgning af Norrköpings Ullspinneri & Kemiska Tvättanstalt , 7 Slöjdgatan . 	24	24	kemisk
zeit $ $ explodera i $ i därvarande universitet kemisk laboratorium en gasometer af glas $	Zeit . “ exploderade i går i därvarande universitets kemiska laboratorium en gasometer af glas . 	9	9	kemisk
kontroll af gefle kemisk station $ som kostnadsfri för köpare utföra kontrollanalys å hos jag köpa gödningsämne $	kontroll af Gefle Kemiska station , som kostnadsfritt för köparen utför kontrollanalys å hos mig köpta gödningsämnen . 	3	3	kemisk
aldrig finna $ men under letande därefter göra en annan kemisk fynd $ som egga tili vid sträfvan $	aldrig funnen , men under letandet därefter gjordes ett annat kemiskt fynd , som eggade tili vidare sträfvan . 	10	10	kemisk
rekommouderas vördsam för färgning och kemisk tvättning för $ dam som herrgarderob $ samt möbeltyg $ sjal $ filt m $ m $ jemte färgning å ullgarn i all kulör $	rekommouderas vördsamt för färgning och kemisk tvättning för såväl dam- som herrgarderoben , samt Möbeltyger , Sjalar , Filtar m . m . jemte färgning å Ullgarner i alla kulörer . 	5	5	kemisk
efterfråga i handelsbod kemisk ren ättiksprit $ 7 proc $ $ hvaruti ej ingå bränvinssprit $	Efterfråga i handelsbodarne Kemisk ren Ättiksprit , 7 proc . , hvaruti ej ingår bränvinssprit . 	3	3	kemisk
flera sort $ bra qvalitéer ochj i förhållande till innehåll af näringsämne $ enligt härvarande kemisk station analys $ till billig pris hos	flera sorter , bästa qvalitéer ochj i förhållande till innehåll af näringsämnen , enligt härvarande Kemiska Stations analyser , till billigaste priser hos 	15	15	kemisk
analysintyg från gefle kemisk station $ $ vid verkstäld undersökning visa sig ifrågavarande $ sundhetssalt $ och en ingrediens som deri ingå vara af fullkomlig oskadlig beskaffenhet $	Analysintyg från Gefle kemiska station » " Vid verkstäld undersökning visade sig ifrågavarande " Sundhetssalt " och de ingredienser som deri ingå vara af fullkomligt oskadlig beskaffenhet . 	3	3	kemisk
prima fiskguano och gödningskalk efter kalmar kemisk station analys till låg pris från nyinkommet lager il och vid ftjörnii samt vid jag nederlag hos hr joli $	prima Fiskguano och Gödningskalk efter Kalmar Kemiska stations analyser till lägsta priser från nyinkommet lager Ilar och vid ftjörnii samt vid mina nederlag hos hr Joli . 	6	6	kemisk
i kemi oell kemisk teknologi vid malmö teknisk elementarsskola $	i kemi oell kemisk teknologi vid Malmö tekniska elementarsskola . 	3	3	kemisk
föreståndare för stat kemisk station ha i dsgaree ha möte i stockholm $	Föreståndarne för statens kemiska stationer ha i dsgaree haft möte i Stockholm . 	3	3	kemisk
all sort konst och skönfäegning samt kemisk tvättni $ herr som $ samt möbeltyg $	alla sorters Konst- och Skönfäegning samt Kemisk tvättni såväl Herr- som Dam-garderoben samt Möbeltyger . 	6	6	kemisk
skrifvelse meddela $ att hon jemväl för år 1896 komma att utgifva en kalender $ innehålla uppgift rörande en person $ som i en eller annan afseende i offentlig egenskap delta i landtbruksadmiuistrationen inom rike samtlig hushållningssällskap $ såsom i förvaltningsutskott $ styrelse för landtmannaskola och län landtbvuksskolor $ premieringsnämnd $ kemisk station $ frökontrollanstalter m $ m $ $ tillkännagifves härmed att snbskription på ifrågavarande kalender $ afse att kosta 1 krona exemplar $ kunna ju förr desto gärna och sen före den 1 instunda december ske hos hushållningssällskap $	skrifvelse meddelat , att hon jemväl för år 1896 kommer att utgifva en kalender , innehållande uppgifter rörande de personer , som i ett eller annat afseende i offentlig egenskap deltaga i landtbruksadmiuistrationen inom rikets samtliga hushållningssällskap , såsom i förvaltningsutskotten , styrelserna för Landtmannaskolorna och länens landtbVuksskolor , premieringsnämnderna , kemiska stationerna , frökontrollanstalterna m . m . , tillkännagifves härmed att snbskription på ifrågavarande kalender , afsedd att kosta 1 krona exemplaret , kan ju förr desto hellre och senast före den 1 instundande December ske hos Hushållningssällskapets sekre¬ 	51	51	kemisk
denna två foderämne vara mycket olik i kemisk hänseende $ visa dock båda samma in värkan $	dessa två foderämnen är mycket olika i kemiskt hänseende , visade dock båda samma in värkan . 	7	7	kemisk
genom sig låga fysisk och kemisk egenskap vara acetylen öfverlägsen andra lysmedel undantagande elektricitet $ hvars pris dock vara hög $	Genom sin lågas fysiska och kemiska egenskaper är acetylenen öfverlägsen andra lysmedel undantagandes elektriciteten , hvars pris dock är högre . 	5	5	kemisk
från all vi försäljningsställe kunna garantera reel $ klar och god vara $ äfvensom vi vina äro kemisk undersöka $ om hvilket den finna attest från kemikere både i danmark oeh sverige $	från alla våra försäljningsställen kunna garantera reela , klare och goda varor , äfvensom våra vinor äro kemiskt undersökta , om hvilket det finnes attester från kemikere både i Danmark oeh Sverige . 	17	17	kemisk
kläder till kemisk rengöring och omfärg ning utan söndereprättuing $	Kläder till kemisk rengöring och omfärg ning utan söndereprättuing . 	2	2	kemisk
