sentence_lemma	sentence_token	index_lemma	index_token	lemma
Überlegung und Erfahrung $ wie sie sich in diese Gedanke Leipziger Wälzlagerproduzent konzentrieren sein keine Eintagsfliege $	Überlegungen und Erfahrungen , wie sie sich in diesen Gedanken Leipziger Wälzlagerproduzenten konzentrieren sind keine Eintagsfliegen .	15	15	Eintagsfliege
und d Beste daran $ allermeist sein keine Eintagsfliege $ -Viele d Aufführungenstehen schon seit Jahr reich im Repertoire $ und	Und das Beste daran : allermeisten sind keine Eintagsfliegen . -Viele der Aufführungenstehen schon seit Jahren reich im Repertoire , und	8	8	Eintagsfliege
über d Leistung d FC karl- Marx-Stadt decken man am gut d Mantel d Schweigen $ und ich hoffen $ daß diese Ausrutscher nur eine Eintagsfliege sein $	Über die Leistungen des FC Karl- Marx-Stadt deckt man am besten den Mantel des Schweigens , und Ich hoffe , daß dieser Ausrutscher nur eine Eintagsfliege war .	25	25	Eintagsfliege
damit gut Arbeit keine Eintagsfliege sein und bleiben $ erfolgen d Bewertung d Stallkollektiv unverhofft $	Damit gute Arbeit keine Eintagsfliege ist und bleibt , erfolgt die Bewertung der Stallkollektive unverhofft .	4	4	Eintagsfliege
die sollen keine Eintagsfliege bleiben $ weil Arbeiter und Technologe eng als bisher zusammenwirken $	Das soll keine Eintagsfliege bleiben , weil Arbeiter und Technologen enger als bisher zusammenwirken .	3	3	Eintagsfliege
gemächlich verspeisen sie d Eintagsfliege weiter $ ohne sich um d Gelbrandkäfer zu kümmern $	Gemächlich verspeiste sie die Eintagsfliege weiter . ohne sich um den Gelbrandkäfer zu kümmern .	4	4	Eintagsfliege
zwischen Wache und Traum erleben eine Landstreicher $ Ladislav Pesek bestätigen in diese Rolle seine Meisterschaft $ bei Schmetterling und Mistkäfer $ Raubinsekt und Eintagsfliege $ Grille und Ameise Allzumensch $	Zwischen Wachen und Träumen erlebt ein Landstreicher ( Ladislav Pesek bestätigte in dieser Rolle seine Meisterschaft ) bei Schmetterlingen und Mistkäfern , Raubinsekten und Eintagsfliegen , Grillen und Ameisen allzumensch -	24	24	Eintagsfliege
vom hochzeitsta z d Eintagsfliege $ von neugierig Pavia Nen und d Wunderweh d Koralle $	Vom Hochzeitsta z der Eintagsfliege , von neugierigen Pavia nen und der Wunderweh der Korallen .	4	4	Eintagsfliege
sie bedeuten $ 1. Nebenfluß Nutria $ 16. Spezialitat $ 17. Taberne $ 18. d Donau $ 2. See in d Sowjetunion $ Radius $ 19. Eintagsfliege $ 20. Irmgard 3. deutsch Bildhauer $ 1831—1911 $ $	Sie bedeuten : 1. Nebenfluß Nutria , 16. Spezialitat , 17. Taberne , 18. der Donau , 2. See In der Sowjetunion , Radius , 19. Eintagsfliege , 20. Irmgard 3. deutscher Bildhauer ( 1831—1911 ) .	26	26	Eintagsfliege
werden d Restbuchstabe an- $ 3 $ $ 5. Wüstenform $ Trend früh Feldmaß $ 3 $ $ E. ringel- Riemenschneider. 28. Eintagsfliege $	Werden die Restbuchstaben an- ( 3 ) , 5. Wüstenform — Trend früheres Feldmaß ( 3 ) , E. Ringel- Riemenschneider. 28. Eintagsfliege .	22	22	Eintagsfliege
7. Tatra $ 8. Kiefer $ 9. Eintagsfliege $ 10. Ibsen $ 11. Notiz $ 12 Euripides $ 13. Exempel $ 14. Initiative $	7. Tatra , 8. Kiefer , 9. Eintagsfliege , 10. Ibsen , 11. Notiz , 12 Euripides , 13. Exempel , 14. Initiative .	7	7	Eintagsfliege
was d meiste bereits beim Erscheinen d Sacklinie im vergangen Herbst klar sein $ haben sich jetzt bestätigen $ sie haben lediglich d Voraussetzung eine Eintagsfliege $	Was den meisten bereits beim Erscheinen der Sacklinie im vergangenen Herbst klar war , hat sich jetzt bestätigt : Sie hatte lediglich die Voraussetzungen einer Eintagsfliege .	25	25	Eintagsfliege
d Krieg werden Strauß also nur eine Perspektive eröffnen $ die eine Eintagsfliege $	Der Krieg würde Strauß also nur eine Perspektive eröffnen , die einer Eintagsfliege .	12	12	Eintagsfliege
