sentence_lemma	sentence_token	index_lemma	index_token	lemma
$ wir müssen darauf bestehen $ $ so heben er hervor $ $ daß mit jede Rationalisierungsschritt auch d Verbesserung d Arbeitsbedingung einhergehen $ und die vor alle dann $ wenn besondere Erschwernis vorliegen $ $	„ Wir müssen darauf bestehen " , so hob er hervor , „ daß mit jedem Rationalisierungsschritt auch die Verbesserung der Arbeitsbedingungen einhergeht , und das vor allem dann , wenn besondere Erschwernisse vorliegen . "	33	33	vorliegen
entsprechend d Beschluß d Kapstadter Herzsymposium müssen d Einverständnis d Angehörige d Herzspender vorliegen $	Entsprechend den Beschlüssen des Kapstädter Herzsymposiums muß das Einverständnis der Angehörigen des Herzspenders vorliegen .	13	13	vorliegen
wir glauben $ daß es d Aufgabe d Kommunist in alle Welt sein entsprechend d Aufgabenstellung d Dokument $ die wir vorliegen $ eine unversöhnlich Kampf gegen d bürgerlich Ideologie zu führen $ d Idee d wissenschaftlich Sozialismus zu propagieren $ d Prinzip d Marxismus-Leninismus unerschütterlich d Treue zu halten und konsequent gegen rechts- und linksopportunistisch Entstellung in Theorie und Politik ankämpfen $	Wir glauben , daß es die Aufgabe der Kommunisten in aller Welt ist entsprechend der Aufgabenstellung des Dokumentes , das uns vorliegt , einen unversöhnlichen Kampf gegen die bürgerliche Ideologie zu führen , die Ideen des wissenschaftlichen Sozialismus zu propagieren , den Prinzipien des Marxismus-Leninismus unerschütterlich die Treue zu halten und konsequent gegen rechts- und linksopportunistische Entstellungen in Theorie und Politik anzukämpfen .	21	21	vorliegen
während nach d bisherig Bestimmung Arbeiter und Angestellte vor d 60. Lebensjahr keine Rentenanspruch haben $ sehen d neu Gesetz d Rentenzahlung vor $ wenn eine bestimmt Anzahl von Berufsjahr vorliegen $	Während nach den bisherigen Bestimmungen Arbeiter und Angestellte vor dem 60. Lebensjahr keinen Rentenanspruch hatten , sieht das neue Gesetz die Rentenzahlung vor , wenn eine bestimmte Anzahl von Berufsjahren vorliegt .	30	30	vorliegen
d schriftlich Form haben ich für d Erklärung wählen $ damit sie wörtlich vorliegen und auch so wiedergeben werden müssen $	Die schriftliche Form habe ich für die Erklärung gewählt , damit sie wörtlich vorliegt und auch so wiedergegeben werden muß .	13	13	vorliegen
von 29 -anträgen $ die anläßlich d adgb- Kongreß im Juni 1922 zum Vorstandsbericht vorliegen $ fordern darum allein 14 $ nunmehr endlich entschieden Maßnahme einleiten $ um d zehn Forderung zu verwirklichen $	Von 29 -Anträgen , die anläßlich des ADGB- Kongresses im Juni 1922 zum Vorstandsbericht vorlagen , forderten darum allein 14 , nunmehr endlich entschiedene Maßnahmen einzuleiten , um die zehn Forderungen zu verwirklichen .	14	14	vorliegen
an erst Stelle stehen $ d Grundlage d kommunistisch Erziehung $ $ eine Arbeit $ die in d Akademie d Gesellschaftswissenschaft beim ZK d KPdSU und d Akademie d Pä'dagogischen $ Wissenschaft d RSFSR entstehen sein und nun in deutsch Übersetzung vorliegen $	An erster Stelle steht „ Die Grundlagen der kommunistischen Erziehung " , eine Arbeit , die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt .	41	41	vorliegen
dazu kommen d Faktor $ die auch beim Regen vorliegen $	Dazu kommen die Faktoren , die auch beim Regen vorliegen ,	9	9	vorliegen
wenn d Wille zur Verständigung ernsthaft und ehrlich bei beide Teil vorliegen $ können ich ich nicht denken $ daß d Verhandlung ohne Erfolg sein werden $	Wenn der Wille zur Verständigung ernsthaft und ehrlich bei beiden Teilen vorliegt , kann ich mir nicht denken ,- daß die Verhandlungen ohne Erfolg sein werden .	11	11	vorliegen
d Reportage erscheinen zuerst in d $ Humanite $ $ nun werden sie bald d Leser d DDR vorliegen $	Die Reportage erschien zuerst in der „ Humanite " , nun wird sie bald den Lesern der DDR vorliegen .	18	18	vorliegen
daneben kündigen er Irina Petschernikowas Buch $ Erziehung in d Familie Marx $ als Nachauflage an $ um eine Familienchronik und Foto ergänzen von Harald Wessel $ von die übrigens auch d 4. $ bearbeitet und erweitert Auflage d biographisch Reisebrief über d jung marx- Tochter $ Tussy $ im Verlag für d Frau vorliegen $	Daneben kündigt er Irina Petschernikowas Buch „ Erziehung in der Familie Marx " als Nachauflage an , um eine Familienchronik und Fotos ergänzt von Harald Wessel , von dem übrigens auch die 4. , bearbeitete und erweiterte Auflage der biographischen Reisebriefe über die jüngste Marx- Tochter „ Tussy " im Verlag für die Frau vorliegt .	54	54	vorliegen
ähnlich liegen es bei Zylinderrollenlager $ bei die wir eine Bedarf von 6000 Stück aufgeben werden $ aber Auftrag von über 13000 Stück bereits vorliegen $ wie völlig unmöglich Vertreter d HV d Entwicklung in d Wälzlagerindustrie beurteilen $ gehen daraus hervor $ daß d geplant Erweiterung d Produktion d Wälzlagerfabrik Berlin zurückstellen werden sollen $ weil angeblich im Industriezweig Wälzlager Absatzschwierigkeit bestehen $	Ähnlich liegt es bei Zylinderrollenlagern , bei denen uns ein Bedarf von 6000 Stück aufgegeben wird , aber Aufträge von über 13000 Stück bereits vorliegen ; Wie völlig unmöglich Vertreter der HV die Entwicklung in der Wälzlagerindustrie beurteilten , geht daraus hervor , daß die geplante Erweiterung der Produktion der Wälzlagerfabrik Berlin zurückgestellt werden sollte , weil angeblich im Industriezweig Wälzlager Absatzschwierigkeiten bestehen .	24	24	vorliegen
bei ihr Verwirklichung gemeinsam mit d Betrieb und Genossenschaft bewähren es sich $ daß mit d Planentwurf zugleich d Entwurf d Kommunalvertrag vorliegen $	Bei ihrer Verwirklichung gemeinsam mit den Betrieben und Genossenschaften bewähre es sich , daß mit den Planentwürfen zugleich die Entwürfe der Kommunalverträge vorliegen .	22	22	vorliegen
sie gehen im zweit Quartal diese Jahr gegenüber d gleich d Vorjahr um etwa 4 Prozent zurück $ trotzdem durch Preisermäßigung $ eine weit hoch Umsatz vorliegen müssen $	sie gingen im zweiten Quartal dieses Jahres gegenüber dem gleichen des Vorjahres um etwa 4 Prozent zurück , trotzdem durch Preisermäßigungen . ein weit höherer Umsatz vorliegen müßte .	26	26	vorliegen
wir können aber auch d hundert von Kleinbetrieb nennen $ die Sammelbestellung vorliegen $ von Sparkassenzweigstelle bis zu Friseurladen $	Wir könnten aber auch die hunderte von Kleinbetrieben nennen , deren Sammelbestellungen vorliegen , von Sparkassenzweigstellen bis zu Friseurläden .	12	12	vorliegen
d KP Kolumbien billigen auf Grund eine tiefgehend Studium d Entwurf d Hauptdokument sowie d Dokument zum 100. Geburtstag Lenin und d ander Dokument $ die d Beratung zur Erörterung vorliegen $	Die KP Kolumbiens billigt auf Grund eines tiefgehenden Studiums den Entwurf des Hauptdokuments sowie das Dokument zum 100. Geburtstag Lenins und die anderen Dokumente , die der Beratung zur Erörterung vorliegen .	30	30	vorliegen
ob im konkret Fall Verstoß und wesentlich Beeinträchtigung durch d Zaungestaltung vorliegen $ können nur $ vor Ort prüfen werden $	Ob im konkreten Fall Verstöße und wesentliche Beeinträchtigungen durch die Zaungestaltung vorliegen , könnte nur „ vor Ort geprüft werden .	11	11	vorliegen
in diese Erklärung werden betonen $ daß eine Bruch De $ Völkerrecht vorliegen $ wenn eine Land $ wie d Bundesrepublik es ablehnen $ nazistisch Gewaltverbrechen und Massenmord weiter zu verfolgen $	In dieser Erklärung wird betont , daß ein Bruch de « Völkerrechts vorliegt , wenn ein Land — wie die Bundesrepublik es ablehnt , nazistische Gewaltverbrechen und Massenmorde weiter zu verfolgen .	12	12	vorliegen
wir Hausfrau haben durchaus Verständnis dafür $ daß d Anlieferung d Lebensmittel gewiß Unregelmäßigkeit unterwerfen sein und daß auch $ Icher zwingend Grund vorliegen $ wenn wir jetzt innerhalb wenige Tag d gesamt Fleischzuteilung eine Dekade und noch eine Teil d Fischzuteilung verbrauchen müssen $	Wir Hausfrauen haben durchaus Verständnis dafür , daß die Anlieferung der Lebensmittel gewissen Unregelmäßigkeiten unterworfen ist und daß auch « icher zwingende Gründe vorliegen , wenn wir jetzt innerhalb weniger Tage die gesamte Fleischzuteilung einer Dekade und noch einen Teil der Fischzuteilung verbrauchen müssen .	23	23	vorliegen
Berlin $ 26 Juli $ ND $ $ er besitzen vertraulich Information $ $ von ach $ d Mundtotmachung d Linken in d amerikanisch Zone aufs äußerst verschlimmern und in fest gesetzlich Form gießen werden sollen $ $ schreiben d bekannt Journalist Albert Norden in $ Deutschland Stimme $ na $ Bestimmung $ die gegenwärtig General Clay zur Bestätigung vorliegen $ können in Kürze nur d Partei in d Itsa-Zone eigen Zeitung herausgeben $ die Stimmenanteij bei d letzte Wahl nicht wenige als 15 Prozent betragen haben $	Berlin , 26 Juli ( ND ) , Er besitze vertrauliche Informationen , ( von ach „ die Mundtotmachung der Linken in der amerikanischen Zone aufs äußerste verschlimmert und in feste gesetzliche Formen gegossen werden soll " , schreibt der bekannte Journalist Albert Norden in „ Deutschlands Stimme " Na , Bestimmungen , die gegenwärtig General Clay zur Bestätigung vorlägen , könnten in Kürze nur die Parteien in der ITSA-Zone eigene Zeitungen herausgeben , deren StimmenanteiJ bei den letzten Wahlen nicht weniger als 15 Prozent betragen habe .	59	59	vorliegen
die zu wissen sein für d Wählervertreter wichtig $ weil sie als Bevollmächtigte d Wähler d Kandidat für d künftig Volksvertretung $ die sie persönlich vorstellen werden $ prüfen und bestätigen oder $ wenn triftig Grund dafür vorliegen $ ablehnen $	Das zu wissen ist für die Wählervertreter wichtig , weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder , wenn triftige Gründe dafür vorliegen , ablehnen .	37	37	vorliegen
er erklären $ d Regierung sehen d Zeitpunkt für kommen $ d Beweiserhebung jetzt abbrechen $ da ihr Auffaßung nach genügen Beweis für d verfassungswidrig Betätigung d KPD vorliegen $	Er erklärte ^ die Regierung sehe den Zeitpunkt für gekommen , die Beweiserhebung jetzt abzubrechen , da ihrer Auffassung nach genügend Beweise für die verfassungswidrige Betätigung der KPD vorlägen .	28	28	vorliegen
Anna Seghers aufmerksam $ daß schon zahlreich Werk vorliegen $ die $ in d letzte Jahr veröffentlichen $ d Forderung nach Tiefe und Breite in d Literatur $ die auf d letzte Schriftstellerkongreß vor zwei Jahr erheben werden $ nahekommen $	Anna Seghers aufmerksam , daß schon zahlreiche Werke vorliegen , die , in den letzten Jahren veröffentlicht , der Forderung nach Tiefe und Breite in der Literatur , die auf dem letzten Schriftstellerkongreß vor zwei Jahren erhoben wurde , nahekommen .	8	8	vorliegen
fragen sein und begrüßen werden natürlich nicht zuletzt d rasch Ausgabe d mehrsprachig Konferenzmaterial $ speziell also d gehalten Rede $ sobald sie von d jeweilig Delegation autorisieren vorliegen $	Gefragt ist und begrüßt wird natürlich nicht zuletzt die rasche Ausgabe der mehrsprachigen Konferenzmaterialien , speziell also der gehaltenen Reden , sobald sie von der jeweiligen Delegation autorisiert vorliegen ,	28	28	vorliegen
d Einlad Ungen nach weit Gespräch mit Lehrerkolleküven $ d Gegenwartig vorliegen $ folgen ich gern $ weil ich d Erkenntnis gewinnen haben $ da auch mit diese Form sozialistisch Gemeinschaftsarbeit eine weit sehen tun werden $ d be- Schluß unsere Partei zu verwirkliehen $	Den Einlad ungen nach weiteren Gesprächen mit Lehrerkolleküven , die gegenwartig vorliegen , folge ich gern , weil ich die Erkenntnis gewonnen habe , da auch mit dieser Form sozialistischer Gemeinschaftsarbeit ein weiterer Sehn getan wird , die Be- Schlüsse unser Partei zu verwirkliehen .	11	11	vorliegen
nachdem d technisch-ökonomisch Lösung vorliegen $ schlagen d Mitarbeiter d technisch Bereich selber d Höhe d Rationalisierungskredit vor $	Nachdem die technisch-ökonomische Lösung vorlag , schlugen die Mitarbeiter des technischen Bereiches selber die Höhe des Rationalisierungskredites vor .	4	4	vorliegen
in verschieden Sag-Betrieb machen wir d Feststellung $ daß eine von d Zonenverwaltung d einzeln Fachgruppe ausgearbeitet konkret Plan wohl vorliegen $ aber meist nur d Geschäftsleitung bekennen sein $ nicht aber d Betriebsgruppe $ d Betriebsgewerkschaftsleitung und d Belegschaft $	In verschiedenen SAG-Betrieben machten wir die Feststellung , daß ein von der Zonenverwaltung der einzelnen Fachgruppen ausgearbeiteter konkreter Plan wohl vorliegt , aber meist nur der Geschäftsleitung bekannt ist , nicht aber der Betriebsgruppe , der Betriebsgewerkschaftsleitung und der Belegschaft .	20	20	vorliegen
d d Komitee angehörend bewährt Praktiker und Neuerer d sozialistisch Landwirtschaft unterbreiten zum vorliegend Entwurf d $ d Delegierte d Bauernkongreß zur $ Diskussion und Beschlußfassung vorliegen werden $ weit wertvoll Vorschlag $	Die dem Komitee angehörenden bewährten Praktiker und Neuerer der sozialistischen Landwirtschaft unterbreiteten zum vorliegenden Entwurf der , den Delegierten des Bauernkongresses zur . Diskussion und Beschlußfassung vorliegen wird , weitere wertvolle Vorschläge .	26	26	vorliegen
wir wollen hier nicht untersuchen $ welche Ursache da im einzeln vorliegen mögen $	Wir wollen hier nicht untersuchen , welche Ursachen da im einzelnen vorliegen mögen .	11	11	vorliegen
d nato- Plan zur Modernisierung taktisch Kernwaffe werden vom schottisch Gewerkschaftskongreß $ STUC $ in eine Resolutionsentwurf ablehnen $ die d Stuc-Jahreskonferenz in Aberdeen vorliegen $	Die NATO- Pläne zur Modernisierung taktischer Kernwaffen werden vom Schottischen Gewerkschaftskongreß ( STUC ) in einem Resolutionsentwurf abgelehnt , der der STUC-Jahreskonferenz in Aberdeen vorliegt .	24	24	vorliegen
$ nachdem nun d vollständig Meis $ Erlisle d sowjetisch Leich $ Ath' $ Oten vorliegen $ re $ zt eine Vergleich mit d Sieger d Brenv .r Titelkampf $	■ Nachdem nun die vollständige Meis' . erlisLe der sowjetischen Leich . ath' . oten vorliegt , re : zt ein Vergleich mit den Siegern der Brenv .r Titelkampfe .	15	15	vorliegen
wir erfahren auch $ daß telegrafisch Bestellung aus Westdeutschland eintreffen sein und daß Besatzungssoldatpn d Westmächte sich d Hacken ablaufen $ um Eintrittskarte zu bekommen $ daß sich d Reuter-Agentur um Karte bemühen $ daß Vertreter d französisch Militärmission unbedingt Karte für d erst Vorstellung haben mögen und daß viel Anfrage aus d verschieden Stadt Europa vorliegen $ ob eine sowjetisch Gastspiel auch dort möglich sein $ 213	Wir erfahren auch , daß telegrafische Bestellungen aus Westdeutschland eingetroffen sind und daß Besatzungssoldatpn der Westmächte sich die Hacken ablaufen , um Eintrittskarten zu bekommen , daß sich die Reuter-Agentur um Karten bemüht , daß Vertreter der französischen Militärmission unbedingt Karten für die erste Vorstellung haben möchten und daß viele Anfragen aus den verschiedensten Städten Europas vorliegen , ob ein sowjetisches Gastspiel auch dort möglich wäre . 213	56	56	vorliegen
sobald erst Zwischenergebnis vorliegen $ werden diese vor d Kollege verteidigen so daß die Einwand und Vorschlag rechtzeitig berücksichtigen werden $	Sobald erste Zwischenergebnisse vorliegen , werden diese vor den Kollegen verteidigt so daß deren Einwände und Vorschläge rechtzeitig berücksichtigt werden .	3	3	vorliegen
d erst vor wenige Woche erscheinen neu Band d marx-engels- Jahrbuch gestatten indes auch eine Blick auf d ander Seite d Barrikade $ auf d Aktion Dei Feind d Kommune $ worüber bisher vergleichsweise wenige eigenständig Forschung vorliegen $ obwohl Marx in seine Schrift auch dazu schon grundsätzlich Einschätzung vornehmen haben $	Der erst vor wenigen Wochen erschienene neueste Band des Marx-Engels- Jahrbuches gestattet indes auch einen Blick auf die andere Seite der Barrikade , auf die Aktionen dei Feinde der Kommune , worüber bisher vergleichsweise wenige eigenständige Forschungen vorliegen , obwohl Marx in seiner Schrift auch dazu schon grundsätzliche Einschätzungen vorgenommen hatte .	37	37	vorliegen
nicht nur vom Büro für Neuererwesen hängen es Ab. ob alle Information an d richtig Stelle im Betrieb kommen und auch jede Entwickeler oder für Rationalisierung Verantwortliche berücksichtigen $ was auf seine Gebiet an Neuereridee vorliegen $	Nicht nur vom Büro für Neuererwesen hängt es ab. ob alle Informationen an die richtige Stelle im Betrieb kommen und auch jeder Entwickler oder für Rationalisierung Verantwortliche berücksichtigt , was auf seinem Gebiet an Neuererideen vorliegt .	35	35	vorliegen
diese erbittert Klassenkämpf in $ d erst Jahr d proletarisch Diktatur schildern David Golinkow in seine Buch $ die $ nachdem es bereits 1975 veröffentlichen und 1978 in eine neu $ überarbeitet zweibandig Fassung in Moskau herausbringen werden $ nun auch in deutsch Übersetzung vorliegen $	Diesen erbitterten Klassenkämpf in . den ersten Jahren der proletarischen Diktatur Schildert David Golinkow in seinem Buch , das , nachdem es bereits 1975 veröffentlicht und 1978 in einer neuen , überarbeiteten zweibändigen Fassung in Moskau herausgebracht wurde , nun auch in deutscher Übersetzung vorliegt .	44	44	vorliegen
