sentence_lemma	sentence_token	index_lemma	index_token	lemma
jede Bohrsonde fördern pro Sekunde Dutzend Kubikmeter rein Trinkwasser zutage $ die über eine 50 Km lang Rohrleitung zu d Verbraucher $ gelangen $	Jede Bohrsonde fördert pro Sekunde Dutzende Kubikmeter reines Trinkwasser zutage , das über eine 50 km lange Rohrleitung zu den Verbrauchern . gelangt .	6	6	Kubikmeter
diese Bandanlage werden im Großtagebau Espenhain d Zugbetrieb auf d ober Abraumebene $ d Vorschnitt $ ablösen und eine Steigerung d jährlich Abraumbewegung um 5,5 Million Kubikmeter ermöglichen $	Diese Bandanlage wird im Großtagebau Espenhain den Zugbetrieb auf der oberen Abraumebene , dem Vorschnitt , ablösen und eine Steigerung der jährlichen Abraumbewegung um 5,5 Millionen Kubikmeter ermöglichen .	26	26	Kubikmeter
rund 1000 Kubikmeter Schutt sollen in 900 Ufbauschichten abräumen werden $	Rund 1000 Kubikmeter Schutt sollen in 900 ufbauschichten abgeräumt werden .	2	2	Kubikmeter
die bedeuten $ statt 10,5 Kubikmeter Schornsteinmauerwerk $ die eine Kollege im Monat bisher schaffen $ sollen im nächst Jahr 11,5 Kubikmeter erreichen werden $	Das bedeutet , statt 10,5 Kubikmeter Schornsteinmauerwerk , die ein Kollege im Monat bisher schafft , sollen im nächsten Jahr 11,5 Kubikmeter erreicht werden .	5	5	Kubikmeter
und wer seine Wohnung Aueh mit Gas heizen $ werden bei eine verbrauch von 4500 Kubikmeter pro Jahr rund eine Zehnmarkschein monatlich mehr auf d Tisch d Haus legen müssen $	Und wer seine Wohnung aueh mit Gas heizt , wird bei einem verbrauch von 4500 Kubikmeter pro Jahr rund einen Zehnmarkschein monatlich mehr auf den Tisch des Hauses legen müssen .	15	15	Kubikmeter
zur Zeit sein in Sokolowka 25 Bagger im Einsatz $ darunter zwei jen Riesenschreitbagger aus d swerdlowsker ural-masch- Werk $ die Schürfkübel 14 Kubikmeter fassen $ die Ausleger 75 Meter lang sein und die Popularität in d Sowjetunion nicht hinter d d TU 104 zurückstehen diese sympathisch Maschine sparen d LKW ein $	Zur Zeit sind in Sokolowka 25 Bagger im Einsatz , darunter zwei jener Riesenschreitbagger aus dem Swerdlowsker Ural-Masch- Werk , deren Schürfkübel 14 Kubikmeter fassen , deren Ausleger 75 Meter lang sind und deren Popularität in der Sowjetunion nicht hinter der der TU 104 zurücksteht Diese sympathischen Maschinen sparen die LKW ein .	23	23	Kubikmeter
zum Staatsplan werden fast 94000 Kubikmeter Abraum und annähernd 102000 Tonne Rohkohle mehr fördern $	Zum Staatsplan wurden fast 94000 Kubikmeter Abraum und annähernd 102000 Tonnen Rohkohle mehr gefördert .	5	5	Kubikmeter
d Verbrauch ständig zu senken $ jede Kilowattstunde und jede Kubikmeter mit hoch Effektivität zu nutzen sein d Ziel detailliert Wettbewerbsver $ Pflichtungen $	Den Verbrauch ständig zu senken , jede Kilowattstunde und jeden Kubikmeter mit höchster Effektivität zu nutzen ist das Ziel detaillierter Wettbewerbsver , pflichtungen .	10	10	Kubikmeter
d Kombinat haben sich d Ziel setzen bis zum 20. Jahrestag d Sed fünf Million Kubikmeter Stadtgas $ 1000 Tonne Benzin $ 200 Tonne Schwefel $ 26300 Tonne Rohkohle $ 200 Tonne Teer und 500 Tonne Heizöl zusätzlich zu gewinnen $	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas , 1000 Tonnen Benzin , 200 Tonnen Schwefel , 26300 Tonnen Rohkohle , 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen .	15	15	Kubikmeter
$ wir wollen heute 31000 Kubikmeter schaffen und damit d gestrig Ergebnis noch um 1000 Kubikmeter überbieten $ $ berichten Schichtleiter Bernd Gill gestern d Mitglied d Politbüro d Zentralkomitee d Sed Hans- Joachim Böhme $ 1. Sekretär d Bezirksleitung Halle $ bei Gespräch im Tagebau Amsdorf $	„ Wir wollen heute 31000 Kubikmeter schaffen und damit das gestrige Ergebnis noch um 1000 Kubikmeter überbieten " , berichtete Schichtleiter Bernd Gill gestern dem Mitglied des Politbüros des Zentralkomitees der SED Hans- Joachim Böhme , 1. Sekretär der Bezirksleitung Halle , bei Gesprächen im Tagebau Amsdorf .	5	5	Kubikmeter
55000 Kubikmeter Schadholz wollen d Jugend in diese Jahr aufbereiten $	55000 Kubikmeter Schadholz will die Jugend in diesem Jahr aufbereiten .	1	1	Kubikmeter
d neu Dampfkraftwerk aber schlucken viel Wasser $ mehr als d drei Kubikmeter in d Sekunde $ die d Flußbett d Ohre für gewöhnlich durchfließen $	Die neuen Dampfkraftwerke aber schlucken viel Wasser , mehr als die drei Kubikmeter in der Sekunde , die das Flußbett der Ohre für gewöhnlich durchfließen .	12	12	Kubikmeter
Brigadier Härder wischen sich d Schweiß von d Stirn $ $ in d Frühschicht haben wir eine Leistung von 0,48 Kubikmeter qualitätsgerecht Schornsteinmauerwerk pro Kollege erzielen $	Brigadier Härder wischte sich den Schweiß von der Stirn : „ In der Frühschicht haben wir eine Leistung von 0,48 Kubikmeter qualitätsgerechtem Schornsteinmauerwerk pro Kollege erzielt .	20	20	Kubikmeter
beim letzte Teilabschnitt werden in nur 28 Tag 430000 Kubikmeter Erde bewegen und 7,6 Kilometer Gleis für eine Umgehungsstrecke legen $	Beim letzten Teilabschnitt wurden in nur 28 Tagen 430000 Kubikmeter Erde bewegt und 7,6 Kilometer Gleis für eine Umgehungsstrecke gelegt .	9	9	Kubikmeter
außerdem können Autogenschweißstelle wegfallen wodurch wiederum einige Million Kubikmeter Sauerstoff für unsere Stahlwerk frei werden $	Außerdem könnten Autogenschweißstellen wegfallen wodurch wiederum einige Millionen Kubikmeter Sauerstoff für unsere Stahlwerke frei würden .	8	8	Kubikmeter
durch d vorfristig Anschluß von Brunnen in Borsdorf und Wiederitzsch können bisher weit 10000 Kubikmeter Wasser täglich für Leipzig gewinnen werden $	Durch den vorfristigen Anschluß von Brunnen in Borsdorf und Wiederitzsch konnten bisher weitere 10000 Kubikmeter Wasser täglich für Leipzig gewonnen werden .	14	14	Kubikmeter
d Fassungsvermögen seine Greifer betragen 15 Kubikmeter Foto $ ZB	Das Fassungsvermögen seines Greifers beträgt 15 Kubikmeter Foto : ZB	6	6	Kubikmeter
wie sein d luftbelastunaf 24-Stunden-Mittelwert d Schwefeldioxidbelastung für Berlin $ herausgeben von d Bezirkshygieneinspektion am Freitag $ 15 Uhr $ Mitte 0,23 Milligramm pro Kubikmeter $ Prenzlauer Berg 0,29 $ Friede Richshain 0,19 $ Marzahn 0,11 $ Köpenick 0,17 $	Wie war die Luftbelastunaf 24-Stunden-Mittelwert der Schwefeldioxidbelastung für Berlin , herausgegeben von der Bezirkshygieneinspektion am Freitag , 15 Uhr : Mitte 0,23 Milligramm pro Kubikmeter , Prenzlauer Berg 0,29 , Friede richshain 0,19 , Marzahn 0,11 , Köpenick 0,17 .	24	24	Kubikmeter
Eimerbagger $ übergeben jede gefördert Kubikmeter sofort eine längsseits liegend Schute $	Eimerbagger ' übergeben jeden geförderten Kubikmeter sofort einer längsseits liegenden Schute .	5	5	Kubikmeter
d Mannschaft d Abraumförderbrücke 17 melden seit Woche täglich rund 100000 Kubikmeter gefördert Abraum $	Die Mannschaft der Abraumförderbrücke 17 meldet seit Wochen täglich rund 100000 Kubikmeter geförderten Abraum .	11	11	Kubikmeter
