sentence_lemma	sentence_token	index_lemma	index_token	lemma
gleich mit riesig Tagebaugerät nach Tausend Tonne abbauen $ gehen damit Ganzzug auf d Reise auch hier eine beträchtlich Unterschied zur Vergangenheit $	Gleich mit riesigen Tagebaugeräten nach Tausenden Tonnen abgebaut , gehen damit Ganzzüge auf die Reise Auch hier ein beträchtlicher Unterschied zur Vergangenheit .	7	7	abbauen
statt d Hallstein-Doktrin so unauffällig und rasch wie möglich abbauen $ wollen $ diese stur Flügel im Bundeskabinett sie verschärfen $	Statt die Hallstein-Doktrin so unauffällig und rasch wie möglich abzubauen , will " dieser sture Flügel im Bundeskabinett sie verschärfen .	9	9	abbauen
im Hinblick $ ulen d groos Brennstoffnot $ die wir zwingen $ Lagerstatten abbauen $ auch wenn gewiß Schwierigkelte in Kauf nehmen wenden müssen $ haben d Land Thüringen Geldmittel für Inangriffnahme d Ausbeute diese Vorkommen zur Verfügung stellen $	Im Hinblick » ul die groOs Brennstoffnot , die uns zwingt , Lagerstatten abzubauen , auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen , hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt .	13	13	abbauen
Sprengen zerteilen $ eine schwer und gefahrvoll Arbeit beim neu Abbauverfahren werden mit Hilfe d modern Technik fest und gebrechen Erz gleichzeitig abbauen $ gefahrlos $ $ rationell $	Sprengen zerteilt — eine schwere und gefahrvolle Arbeit Beim neuen Abbauverfahren werden mit Hilfe der modernen Technik feste und gebrochene Erze gleichzeitig abgebaut , gefahrlos , ^ rationeller .	22	10	abbauen
Kalkstein werden im südenwestlich Teil d Bezirk bei Elbingerode abbauen $	Kalkstein wird im südwestlichen Teil des Bezirkes bei Elbingerode abgebaut .	9	9	abbauen
bei 300 Million Tonne Kohle $ die zur Zeit in d DDR jährlich abbauen werden $ entsprechen d eine Wassermenge $ die ausreichen werden $ um damit d Müritz-See zweimal zu füllen $	Bei 300 Millionen Tonnen Kohle , die zur Zeit in der DDR jährlich abgebaut werden , entspricht das einer Wassermenge , die ausreichen würde , um damit den Müritz-See zweimal zu füllen .	13	13	abbauen
in d erst drei September- Woche d Jahr 1947 werden allein Maschine im Gewicht von fast 1100( Tonne abbauen $	In den ersten drei September- Wochen des Jahres 1947 wurden allein Maschinen im Gewicht von fast 1100( Tonnen abgebaut .	18	18	abbauen
während d Schüler d 25. Oberschule Lichtenberg eine Kollektorsohle entschlammen $ Bild links $ $ sein Schüler d 46. und ihr Lehrer dabei $ d Verschalung abbauen $ Bild oben $ $	Während die Schüler der 25. Oberschule Lichtenberg eine Kollektorsohle entschlammen ( Bild links ) , sind Schüler der 46. und ihr Lehrer dabei , die Verschalung abzubauen ( Bild oben ) .	26	26	abbauen
zum gleich Termin werden auch d Ausstellung $ Asso $ $ Malerei und Plastik $ ebenfalls im alt Museum $ abbauen $	Zum gleichen Termin wird auch die Ausstellung „ ASSO " , Malerei und Plastik , ebenfalls im Alten Museum , abgebaut .	20	20	abbauen
trotz d oft aufwendig und anstrengend Auftritt $ Rockgruppe müssen z. B. ständig auf- und abbauen $ dazu proben $ also allemal eine schön Urlaub $	Trotz der oft aufwendigen und anstrengenden Auftritte ( Rockgruppen müssen z. B. ständig auf- und abbauen , dazu proben ) also allemal ein schöner Urlaub .	15	15	abbauen
alt Kabelstrang müssen abbauen $ divers Versorgungsleitung umverlegen werden $	Alte Kabelstränge müssen abgebaut , diverse Versorgungsleitungen umverlegt werden .	3	3	abbauen
da sein doch Einma $ ja $ im Dt-Keller sein früh eine $ $ hören Bärchen an d Kasse $ $ aber d haben d Post bereits vor einigen Zeit abbauen um er auf 20-Pfennig-Stück umstellen $ seitdem haben sich nichts rühren $ $	Da war doch einma „ Ja , im DT-Keller war früher einer " , hörte Bärchen an der Kasse , „ aber den hat die Post bereits vor einiget Zeit abgebaut um ihn auf 20-Pfennig-Stücke umzustellen , seitdem hat sich nichts gerührt . "	30	30	abbauen
heute gehören d Vergangenheit an $ daß eine Betrieb seine Rüstung abbauen und mitunter durch d halb Stadt zu eine neu Baustelle transportieren $ obwohl eine Partnerbetrieb nebenan eine Gerüst benötigen $ die er wiederum vom ander Ende d Stadt heranholen $	Heute gehört der Vergangenheit an , daß ein Betrieb seine Rüstung abbaute und mitunter durch die halbe Stadt zu einer neuen Baustelle transportierte , obwohl ein Partnerbetrieb nebenan ein Gerüst benötigte , das er wiederum vom anderen Ende der Stadt heranholte .	11	11	abbauen
beide Partei fordern $ d Aufstellung d neu atomar Usa-Erstschlagswaffe in Westeuropa unverzüglich zu stoppen und d bereits installiert Rakete wieder abbauen $	Beide Parteien fordern , die Aufstellung der neuen atomaren USA-Erstschlagswaffen in Westeuropa unverzüglich zu stoppen und die bereits installierten Raketen wieder abzubauen .	21	21	abbauen
Brd-Außenminister Hans- Dietrich Genscher haben in eine Interview mit d westberliner Sender Rias an d Sowjetunion appellieren $ ihr Raketenkernwaffe mittel Reichweite schrittweise abbauen $	BRD-Außenminister Hans- Dietrich Genscher hat in einem Interview mit dem Westberliner Sender RIAS an die Sowjetunion appelliert , ihre Raketenkernwaffen mittlerer Reichweite schrittweise abzubauen .	23	23	abbauen
mit besondere Genugtuung erfüllen es wir $ heißen es weiter $ daß d beide deutsch Staat in d Ziel übereinstimmen $ d Mittelstreckenrakete auf ihr Territorium abbauen $	Mit besonderer Genugtuung erfüllt es uns , heißt es weiter , daß die beiden deutschen Staaten in dem Ziel übereinstimmen , die Mittelstreckenraketen auf ihren Territorien abzubauen .	26	26	abbauen
Pilz produzieren Zucker TTND $ Zucker und Eiweiß aus natürlich Abfallstoff produzieren d Pilz $ Basidiomycet $ $ die als Forschungsobjekt d physiologisch Chemie in d Abteilung für naturwissenschaftlich Medizin an d Universität in Bochum in Reagenzglas züchten werden $ $ d Pilz sollen zerkleinert Naturstoff wie alt Holz $ Papier und Seetang abbauen und daraus Zucker und Eiweiß aufbauen $ von die er nur eine Bruchteil für seine eigen Ernährung benötigen $	PILZ PRODUZIERT ZUCKER TTND . Zucker und Eiweiß aus natürlichen Abfallstoffen produziert der Pilz „ Basidiomycet " , der als Forschungsobjekt der physiologischen Chemie in der Abteilung für naturwissenschaftliche Medizin an der Universität in Bochum in Reagenzgläsern gezüchtet wird . ' Der Pilz soll zerkleinerte Naturstoffe wie altes Holz , Papier und Seetang abbauen und daraus Zucker und Eiweiß aufbauen , von dem er nur einen Bruchteil für seine eigene Ernährung benötigt .	53	53	abbauen
die im Januar entstehen Minus bei nahtlos Rohr werden durch Übererfüllung im Februar um 470 Tonne abbauen $	Das im Januar entstandene Minus bei nahtlosen Rohren wurde durch Übererfüllung im Februar um 470 Tonnen abgebaut .	16	16	abbauen
man müssen jedoch d beide Mannschalten bescheinigen $ daß sie ihr Gegner d Sieg nie kampflos überlassen und nur mit zunehmend Spieldauer abbauen $ weil d Gegner körperlich durchweg überlesen sein $	Man muß jedoch den beiden Mannschalten bescheinigen , daß sie ihren Gegnern den Sieg nie kampflos überließen und nur mit zunehmender Spieldauer abbauten , weil die Gegner körperlich durchweg überlesen waren .	22	22	abbauen
Wesen $ berühren und erst nach und nach d dänisch administrativ Organ abbauen werden sollen $	wesen , berührt und erst nach und nach die dänischen administrativen Organe abgebaut werden sollen .'	12	12	abbauen
