sentence_lemma	sentence_token	target_index	original_word
d Abteilung Handel und Versorgung beim Magistrat von groß- Berlin teilen dazu mit $ daß westdeutsch und westberliner Bürger $ die eine vorschriftsmäßig Aufenthaltsgenehmigung vorweisen können $ weiterhin ihr Rechnung in deutsch Mark d deutsch Notenbank begleichen können $	Die Abteilung Handel und Versorgung beim Magistrat von Groß- Berlin teilt dazu mit . daß westdeutsche und westberliner Bürger , die eine vorschriftsmäßige Aufenthaltsgenehmigung vorweisen können , weiterhin ihre Rechnungen in Deutscher Mark der Deutschen Notenbank begleichen können .	24	vorweisen
d errichtet Kontrollepunkt Durftt nur passieren $ wer eine auf Di Hand gestempelt Markierung vorweisen können $ zum Zeichen $ daß sein Haus bereits durchsuchen werden sein $	Die errichteten Kontrollpunkte durftt nur passieren , wer eine auf di Hand gestempelte Markierung vorweisen konnte , zum Zeichen , daß sein Haus bereits durchsucht worden war ,	14	vorweisen
auch im Gesundheitswesen haben d DDR bedeutend Leistung vorweisen $ und ihr Bildungssystem garantieren in vorbildlich Weise alle Schichte d Volk gleich Chance $ $	Auch im Gesundheitswesen hat die DDR bedeutende Leistungen vorzuweisen , und ihr Bildungssystem garantiert in vorbildlicher Weise allen Schichten des Volkes gleiche Chancen . "	8	vorweisen
d Rede d Generalsekretar d ZK d Sed und Vorsitzende d Staatsrat $ Erich Honecker $ vor d 1. Sekretär d Kreisleitung d Sed verdeutlichen $ daß wir in eine politisch bewegt Zeit wirken $ in die wir groß Erfolg vorweisen können und für d eine reich geistig-kulturell Leben bestimmend sein $ eine Zeit $ d Frage und Problem als Begleiter unsere Vorankommen hervorbringen $ betonen d Redner $	Die Rede des Generalsekretars des ZK der SED und Vorsitzenden des Staatsrates , Erich Honecker , vor den 1. Sekretären der Kreisleitungen der SED verdeutlichte , daß wir in einer politisch bewegten Zeit wirken , in der wir große Erfolge vorweisen können und für die ein reiches geistig-kulturelles Leben bestimmend ist , eine Zeit , die Fragen und Probleme als Begleiter unseres Vorankommens hervorbringt , betonte der Redner .	40	vorweisen
d Teilnehmerkarte sein in Verbindung mit d Personalauswels beim Einlaß vorweisen $	Die Teilnehmerkarte Ist In Verbindung mit dem Personalauswels beim Einlaß vorzuweisen .	10	vorweisen
eine Wissenschaft aber $ die sich vom Volk loslösen haben $ d Praxis keine klar Perspektive $ keine Orientierung und keine Siegesgewißheit geben $ verdienen nicht $ mit Wissenschaft bezeichnen zu werden es sein daher keine Zufall $ daß d Anhänger d weißmannschen Richtung in Bezug auf praktisch Errungenschaft auf d Tagung nichts vorweisen imstande sein $	Eine Wissenschaft aber , die sich vom Volke losgelöst hat , der Praxis keine klaren Perspektiven , keine Orientierung und keine Siegesgewißheit gibt , verdient nicht , mit Wissenschaft bezeichnet zu werden Es ist daher kein Zufall , daß die Anhänger der weißmannschen Richtung in bezug auf praktische Errungenschaften auf der Tagung nichts vorzuweisen imstande waren .	53	vorweisen
d daraus gewinnen Erkenntnis werden sie helfen $ künftig an jede Tag eine noch gut Bilanz vorweisen $	Die daraus gewonnenen Erkenntnisse würden ihr helfen , künftig an jedem Tag eine noch bessere Bilanz vorzuweisen .	16	vorweisen
Dde Entwickeler und Konstrukteur beispielsweise können für ihr neu Bearbeatun& Szentrum eine um fast eine Drittel hoch Produktivität bei um d Hälfte verringert guß- und Stahleansatz vorweisen $	Dde Entwickler und Konstrukteure beispielsweise können für ihr neues Bearbeatun& szentrum eine um fast ein Drittel höhere Produktivität bei um die Hälfte verringertem Guß- und Stahleansatz vorweisen .	26	vorweisen
auf für d Zukunft so wichtig Gebiet wie d breit Beziehung zwischen d Jugend unsere Land können wir nachgerade bahnbrechend Errungenschaft vorweisen $	Auf für die Zukunft so wichtigen Gebieten wie der breiten Beziehungen zwischen der Jugend unserer Länder können wir nachgerade bahnbrechende Errungenschaften vorweisen .	21	vorweisen
d Teilnehmerkarte sein in Verbindung mit d Personalausweis beim Einlaß vorweisen $	Die Teilnehmerkarte ist in Verbindung mit dem Personalausweis beim Einlaß vorzuweisen .	10	vorweisen
eine Fangergebnis von 3.7 Milll onen Tonne Fisch und ander Meeresprodukt haben d Sowj Etische Fischereiflotte im erst Albjahr 1969 vorweisen $	Ein Fangergebnis von 3.7 Milll onen Tonnen Fisch und anderen Meeresprodukten hat die sowj etische Fischereiflotte im ersten albjahr 1969 vorzuweisen .	20	vorweisen
d Magistrat holen sie aus d Stadtsäckel als Prämie für Dieienigen Stadtbezirk $ die eine gut Abschußliste während d Dreckspatzjagd vorweisen können $	Der Magistrat holte sie aus dem Stadtsäckel als Prämie für dieienigen Stadtbezirke , die eine gute Abschußliste während der Dreckspatzjagd vorweisen können .	20	vorweisen
bei diese Absicht nützen d niedersächsisch Regierung auch d 5841 in d Zeit von August 1951 bis April 1953 eingekerkert und verfolgt Friedenskämpfer nichts $ die sie als $ Erfolg $ vorweisen können $ sie müssen fallen $	Bei dieser Absicht nützen der niedersächsischen Regierung auch die 5841 in der Zeit von August 1951 bis April 1953 eingekerkerten und verfolgten Friedenskämpfer nichts , die sie als „ Erfolge " vorweisen kann ; sie muß fallen .	31	vorweisen
unter d Überschrift $ eine Lehre $ die d Welt verändern heben er hervor $ daß d Sowjetunion und d ander Staat d sozialistisch Gemeinschaft zum Lenin-Jubiläum eine hervorragend Bilanz vorweisen haben $	Unter der Überschrift , Eine Lehre , die die Welt verändert hebt er hervor , daß die Sowjetunion und die anderen Staaten der sozialistischen Gemeinschaft zum Lenin-Jubiläum eine hervorragende Bilanz vorzuweisen haben .	30	vorweisen
es geben keine Abschnitt d Schlußakte von Helsinki $ wo d DDR nicht konkret Ergebnis und Maßnahme vorweisen können $	Es gibt keinen Abschnitt der Schlußakte von Helsinki , wo die DDR nicht konkrete Ergebnisse und Maßnahmen vorweisen könnte .	17	vorweisen
und was d Fehlbetrag anbetreffen $ so haben d Leiterin d Cafe Unterlage vorweisen $ aus die hervorgehen $ daß sie nicht eine Manko $ sondern im Gegenteil Forderung an d HO haben $	Und was den Fehlbetrag anbetrifft , so hatte die Leiterin des Cafes Unterlagen vorgewiesen , aus denen hervorging , daß sie nicht ein Manko , sondern im Gegenteil Forderungen an die HO habe .	13	vorweisen
d Teilnehmerkarte sein in Verbindung mit d Personalausweis beim Einlaß vorweisen $	Die Teilnehmerkarte ist in Verbindung mit dem Personalausweis beim Einlaß vorzuweisen .	10	vorweisen
$ d rot Platz $ sein eine Buch mit historisch Dimension $ die eine Held vorweisen $ die in seine ganz Individuellalität $ in seine Liebe $ in seine Beziehung zur direkt Umwelt plastisch und greifbar werden $	„ Der Rote Platz " ist ein Buch mit historischen Dimensionen , das einen Helden vorweist , der in seiner ganzen Individualität , in seiner Liebe , in seinen Beziehungen zur direkten Umwelt plastisch und greifbar wird .	15	vorweisen
immerhin $ mit ihr reif Spinto-Sopran können Maria Slatinaru $ d Rumänin $ eine herrlich Arie und d Duett vorweisen $	Immerhin : mit ihrem reifen Spinto-Sopran kann Maria Slatinaru , die Rumänin , eine herrliche Arie und das Duett vorweisen .	19	vorweisen
