sentence_lemma	sentence_token	target_index	original_word
auch seine Kunst sein impressionistisch beeinflussen und widmen sich vor alle d Naturschönheit $ d heimatlich Landschaft und d Architektur $	Auch seine Kunst Ist impressionistisch beeinflußt und widmet sich vor allem der Naturschönheit , der heimatlichen Landschaft und der Architektur .	12	Naturschnheit
ja China sein eine Land unermeßlich oberirdisch und unterirdisch Reichtum $ eine Land herrlich Naturschönheit $ zauberhaft Kulturbnutcn und kostbar Kunstschatz $	Ja China ist ein Land unermeßlicher oberirdischer und unterirdischer Reichtümer , ein Land herrlichster Naturschönheiten , zauberhaftester Kulturbnutcn und kostbarster Kunstschätze .	14	Naturschnheit
Land $ die so reich an Naturschönheit sein mit nach Moskau $	Land , das so reich an Naturschönheiten ist mit nach Moskau .	6	Naturschnheit
sie fangen d erwachend Afrika $ seine Naturschönheit $ exotisch Pflanze und Tier $ supermodern Stadt und d brennend Wildnis mit erstaunlich Präzision und Schönheit ein $	Sie fangen das erwachende Afrika , seine Naturschönheiten , exotische Pflanzen und Tiere , supermoderne Städte und die brennende Wildnis mit erstaunlicher Präzision und Schönheit ein .	7	Naturschnheit
nur eine Mensch $ die d ganz besondere Naturschönheit Württemberg in sich aufnehmen haben $ können so zauberhaft Geschichte wie d s $ knulp $ oder $ Klingsor letzte Sommer** oder eine Roman so voll Poesie wie Unarziß und Goldmund $ schreiben $	Nur ein Mensch , der die ganz besondere Naturschönheit Württembergs in sich aufgenommen hatte , konnte so zauberhafte Geschichten wie den s , Knulp " oder „ Klingsors letzter Sommer** oder einen Roman so voller Poesie wie uNarziß und Goldmund " schreiben .	8	Naturschnheit
auf Schuster Rappe sein Gerhard Neef $ d Gruppe Hackestock nebst Kameramann $ Regisseur und was so alle zu eine Drehstab gehören $ in unsere Land Naturschönheit $ reizvoll Architektur und interessant Zeitgenosse auf d Spur $	Auf Schusters Rappen sind Gerhard Neef , die Gruppe Hackstock nebst Kameramann , Regisseur und was so alles zu einem Drehstab gehört , in unserem Land Naturschönheiten , reizvoller Architektur und interessanten Zeitgenossen auf der Spur .	26	Naturschnheit
neben mehrere hunderttausend Besucher aus alle Bezirk d DDR und d Ausland d jährlich d Naturschönheit im Berglnnern besichtigen $ finden in jede Jahr rund 100 keuchhustenkrank Kind im niedrig Luftdruck d höhleninner Linderung $	Neben mehreren hunderttausend Besuchern aus allen Bezirken der DDR und dem Auslands die jährlich die Naturschönheiten im Berglnnern besichtigen , finden in jedem Jahr rund 100 keuchhustenkranke Kinder im niedrigen Luftdruck des Höhleninneren Linderung .	15	Naturschnheit
man müssen eine Teil d Naturschönheit opfern $ um Größere zu erhalten $	Man mußte einen Teil der Naturschönheit opfern , um Größeres zu erhalten .	5	Naturschnheit
Elsenbahn $ Görlitz und Frankfurt $ Oder $ Straße $ Görlitz Wilhelm-Pieck-Stadt Guben Frankfurt $ Oder $ Autobahn und Stadtbrücke pomellen Flugverkehr $ Schönefeld d Maßnahme im Reiseverkehr bieten d Bürger d deutsch demokratisch Republik und d Volksrepublik Polen günstig Möglichkeit $ sich mit d Errungenschaft d Nachbarland beim Aufbau d Sozialismus vertraut zu machen $ seine Se* Henswürdigkeiten und Naturschönheit kennenlernen sowie Freizeit und Urlaub interessant und erlebnisreich zu verbringen $	Elsenbahn : Görlitz und Frankfurt ( Oder ) Straße : Görlitz Wilhelm-Pieck-Stadt Guben Frankfurt ( Oder ) Autobahn und Stadtbrücke Pomellen Flugverkehr : Schönefeld Die Maßnahmen im Reiseverkehr bieten den Bürgern der Deutschen Demokratischen Republik und der Volksrepublik Polen günstigere Möglichkeiten , sich mit den Errungenschaften des Nachbarlandes beim Aufbau des Sozialismus vertraut zu machen , seine Se* henswürdigkeiten und Naturschönheiten kennenzulernen sowie Freizeit und Urlaub interessant und erlebnisreich zu verbringen .	60	Naturschnheit
d zauberhaft Naturschönheit und d einzigartig klimatisch Bedingung regen sowjetisch Wissenschaftler an $ eine Projekt zur Schaffung eine Nationalpark d UdSSR rund um d Baikalsee ausarbeiten $ wobei gleichzeitig d natürlich Reserve d Baikalsee rationell volkswirtschaftlich nutzen werden sollen $	Die zauberhaften Naturschönheiten und die einzigartigen klimatischen Bedingungen regten sowjetische Wissenschaftler an , ein Projekt zur Schaffung eines Nationalparks der UdSSR rund um den Baikalsee auszuarbeiten , wobei gleichzeitig die natürlichen Reserven des Baikalsees rationell volkswirtschaftlich genutzt werden sollen .	2	Naturschnheit
weiterhin informieren sich d Delegation über d Nutzung d Naturschönheit d Vogtland als urlauber- und Wintersportzentrum für Tausend Büre&r d Republik $	Weiterhin informierte sich die Delegation über die Nutzung der Naturschönheiten des Vogtlandes als Urlauber- und Wintersportzentrum für Tausende Büre&r der Republik .	9	Naturschnheit
vorsichtig gehen es mit d Kamera und Teleobjektiv auf Pirsch $ wer aber blind und lärmend durch d Wiese streifen $ die werden d Naturschönheit nur als $ Gegend mit Ansichtskarte $ in Erinnerung bleiben $	Vorsichtig geht es mit der Kamera und Teleobjektiv auf Pirsch , wer aber blind und lärmend durch die Wiesen streift , dem werden die Naturschönheiten nur als „ Gegend mit Ansichtskarten " in Erinnerung bleiben .	24	Naturschnheit
neben zahlreich botanisch Garten in alle Landesteil geben es in d SFRJ 20 Naturpark $ 50 Naturschutzgebiet sowie über 100 Naturreservat $ die d Bewahrung besondere Naturschönheit $ aber auch eine einmalig Fauna und Flora dienen $	Neben zahlreichen botanischen Gärten in allen Landesteilen gibt es in der SFRJ 20 Naturparks , 50 Naturschutzgebiete sowie über 100 Naturreservate , die der Bewahrung besonderer Naturschönheiten , aber auch einer einmaligen Fauna und Flora dienen .	26	Naturschnheit
zu d Naturschönheit d Erde Cehsrt fragelos d Baikal-See im fern Sibirien $	Zu den Naturschönheiten der Erde cehSrt fraglos der Baikal-See Im fernen Sibirien .	2	Naturschnheit
wenn in diese Jahr trotzdem schon zahlreich Reisebüro Tagesausflug hierher organisieren $ dann eben wegen d Naturschönheit $ wegen d Barockschloß von Räckeve $ in die Hof während d warm Jahreszeit auch Konzert erklingen $ wegen eine Thermalbad und d weithin berühmt Ikone in d serbisch Kirche von Radceve $	Wenn in diesem Jahr trotzdem schon zahlreiche Reisebüros Tagesausfluge hierher organisieren , dann eben wegen der Naturschönheiten , wegen des Barockschlosses von Räckeve , in dessen Hof während der warmen Jahreszeit auch Konzerte erklingen , wegen eines Thermalbades und der weithin berühmten Ikonen in der serbischen Kirche von Radceve .	16	Naturschnheit
so pendeln Bettine Schmidt zwischen Mensch d gegensätzlich Klasse und bekennen sich schließlich zu d unterdrückt Klasse $ die Kampf und elend Dasein sie so nachfühlen $ daß ihr Reisebericht immer mehr Anklage d Unrecht als Schilderung von Naturschönheit werden $ bis d $ mondän Welt $ diese Bildbericht nicht mehr haben wollen $ die d Leser d Wahrheit zeigen $	So pendelt Bettine Schmidt zwischen Menschen der gegensätzlichen Klassen und bekennt sich schließlich zu der unterdrückten Klasse , deren Kampf und elendes Dasein sie so nachfühlt , daß ihre Reiseberichte immer mehr Anklage des Unrechts als Schilderungen von Naturschönheiten werden , bis die „ Mondäne Welt " diese Bildberichte nicht mehr haben will , die dem Leser die Wahrheit zeigen .	38	Naturschnheit
sehr angetan von solch Naturschönheit sein auch d 28jänrige Johann Wolfgang Goethe $ die vor genau 200 Jahr $ in d nach ihr Entdecker benennt Baumannshöhle einsteigen $ die heute längst zu d öffentlich Schau $	Sehr angetan von solcher Naturschönheit war auch der 28jänrige Johann Wolfgang Goethe , der vor genau 200 Jahren • in die nach ihrem Entdecker benannte Baumannshöhle einstieg , die heute längst zu den öffentlichen Schau -	4	Naturschnheit
d Naturschönheit diese $ Perle d Gebirge und Ebene $ $ wie es in poetisch Umschreibung heißen $ zu erhalten $ bleiben aus gut Grund eine Forderung im Plan für d sozial und ökonomisch Entwicklung d Land $	Die Naturschönheit dieser „ Perlen der Gebirge und Ebenen " , wie es in poetischer Umschreibung heißt , zu erhalten , bleibt aus gutem Grund eine Forderung im Plan für die soziale und ökonomische Entwicklung des Landes .	1	Naturschnheit
wie wir Betriebsdirektor Paul Ettl mitteilen $ bieten d weiß Flotte auch über Ostern Gelegenheit $ vom Wasser her d Naturschönheit unsere Stadt zu erleben $	Wie uns Betriebsdirektor Paul Ettl mitteilte , bietet die Weiße Flotte auch über Ostern Gelegenheit , vom Wasser her die Naturschönheiten unserer Stadt zu erleben .	20	Naturschnheit
neben Sacheliteratur $ die in Wort und Bild Naturschönheit sowie erhaltenswert Kunststätte Dn alle Teil d Welt vorstellen $ sein geschichtlich Abriß und dokumentarisch Darstellung zu sehen $	Neben Sachliteratur , die in Wort und Bild Naturschönheiten sowie erhaltenswerte Kunststätten dn allen Teilen der Welt vorstellt . sind geschichtliche Abrisse und dokumentarische Darstellungen zu sehen .	8	Naturschnheit
überall im Kreis Beeskow spüren ich eine Atmosphäre d aktiv Naturliebe $ d engagiert Pflege d heimatlich Naturschönheit $	Überall im Kreis Beeskow spürte ich eine Atmosphäre der aktiven Naturliebe , der engagierten Pflege der heimatlichen Naturschönheiten .	17	Naturschnheit
formieren auf d Zeltplatz Naturschützer d Urlauber über d richtig Verhalten im Wald $ machen auf Naturschönheit aufmerksam $ und rege zu aktiv Mitarbeit im Naturschutz an $	formieren auf den Zeltplätzen Naturschützer die Urlauber über das richtige Verhalten im Wald , machen auf Naturschönheiten aufmerksam , und regen zu aktiver Mitarbeit im Naturschutz an .	16	Naturschnheit
in diese Sinn versuchen d Mitarbeiter d Nationalpark $ freiwillig Helfer d Naturschutzverband und d Angehörige d Bergrettungsdienst $ Massentounsmus und d Erhaltung d Naturschönheit in Einklang zu bringen $	In diesem Sinne versuchen die Mitarbeiter des Nationalparks , freiwillige Helfer des Naturschutzverbandes und die Angehörigen des Bergrettungsdienstes , Massentounsmus und die Erhaltung der Naturschönheiten in Einklang zu bringen .	24	Naturschnheit
Chrysantheme $ Rosen $ Nelken $ Topfpflanze und ander Naturschönheit werden auf d 12. berliner Blumenschau zu sehen sein $ die vom 13. bis 22. November im erd- und Obergeschoß d Ausstellungszentru'ms unterm Fernsehturm präsentieren werden $	Chrysanthemen , Rosen , Nelken , Topfpflanzen und andere Naturschönheiten werden auf der 12. Berliner Blumenschau zu sehen sein , die vom 13. bis 22. November im Erd- und Obergeschoß des Ausstellungszentru'ms unterm Fernsehturm präsentiert wird .	9	Naturschnheit
