sentence_lemma	sentence_token	target_index	original_word
Gesichtsausdruck und Bewegung $ verraten $ d Schwung d Anlauf und d Energie $ d Schwung geschickt zu nützen $ um d Latte zu überqueren $	Gesichtsausdruck und Bewegung , verraten : den Schwung des Anlaufs und die Energie , den Schwung geschickt zu nützen , um die Latte zu überqueren .	0	Gesichtsausdruck
je nach welcher Seite er nun d Bild drehen $ verändern sich d Gesichtsausdruck d alt Mann $	Je nach welcher Seite er nun das Bild dreht , verändert sich der Gesichtsausdruck des alten Mannes .	13	Gesichtsausdruck
$ d erst gefallen ich nicht $ $ sagen er mit nachdenklich Gesichtsausdruck $ $ es sehen so aus $ ab haben sie in d Kajüte etwas in	.. Der Erste gefällt mir nicht " , sagte er mit nachdenklichem Gesichtsausdruck , „ es sieht so aus , ab hätten sie in der Kajüte etwas in	12	Gesichtsausdruck
ich beziehen ich hier insbesondere auf d Gesichtsausdruck d sowjetisch Kind $	Ich beziehe mich hier insbesondere auf den Gesichtsausdruck der sowjetischen Kinder .	7	Gesichtsausdruck
mein Mann haben eine tief ergreifend traurig Gesichtsausdruck bekommen und versuchen damit $	Mein Mann hatte einen tief ergreifenden traurigen Gesichtsausdruck bekommen und versuchte damit .	7	Gesichtsausdruck
ich sein auffallen $ daß d Wetterprophet vor d Kamera nie jen glücklich und zufrieden Gesichtsausdruck zeigen wie etwa d Programmansagcrinnen $ die selbst bei Ankündigung d schrecklich Kriminalfall keine Störung ihr seelisch Gleichgewicht oder gar ihr Abscheu vor Ülem in Aussicht stehend Verbrecsen erkennen lassen $	Mir ist aufgefallen , daß die Wetterpropheten vor der Kamera nie jenen glücklichen und zufriedenen Gesichtsausdruck zeigen wie etwa die Programmansagcrinnen , die selbst bei Ankündigung der schrecklichsten Kriminalfälle keine Störung ihres seelischen Gleichgewichtes oder gar ihre Abscheu vor ülem in Aussicht stehenden VerbrecSen erkennen lassen .	15	Gesichtsausdruck
5. Schubfach $ 6. positiv Elektrode $ Id> Icür 8. europäisch Wahrung 9. Gesichtsausdruck $	5. Schubfach , 6. positive Elektrode , ID> iCÜr 8. europäische Wahrung 9. Gesichtsausdruck .	13	Gesichtsausdruck
d Neger schweigen $ bis Marzani er versichern $ ich sein zuverlässig $ Dpch seine abwägend Haltung $ bleiben unverkennbar $ sein Gesichtsausdruck undurchsichtig $ wie er da sitzen $ eine klein schwarz Aktentasche zwischen d Fuß $	Der Neger schweigt , bis Marzani ihm versichert , ich sei zuverlässig , Dpch seine abwägende Haltung . bleibt unverkennbar , sein Gesichtsausdruck undurchsichtig , wie er da sitzt , eine kleine schwarze Aktentasche zwischen den Füßen .	22	Gesichtsausdruck
an seine Gesichtsausdruck erkennen sie $ daß irgend etwas sehr Ernst passieren sein $ etwas Wichtig $ als seine gewöhnlich Spaziergang in Oas Reich d Luftschloß $	An seinem Gesichtsausdruck erkannte sie . daß irgend etwas sehr Ernstes passiert war , etwas Wichtigeres , als seine gewöhnlichen Spaziergänge in oas Reich der Luftschlösser .	2	Gesichtsausdruck
20 hoch Teil 8. Gesichtsausdruck 14. weiblich vorder karnaten $	20 höchster Teil 8. Gesichtsausdruck 14. weiblicher Vorder Karnaten .	4	Gesichtsausdruck
