sentence_lemma	sentence_token	index_lemma	index_token	lemma
vorsichtshalber holen sie noch eine $ die zwar nicht so schneidig weiß Manschette über d Uniformärmel wie d Posten $ dafür aber offensichtlich mehr Verantwortung tragen $	Vorsichtshalber holen sie noch einen , der zwar nicht so schneidig weiße Manschetten über den Uniformärmeln wie der Posten , dafür aber offensichtlich mehr Verantwortung tragt .	12	12	Manschette
Ballhülle und sonstig Ball aus Leder $ Hundesportartikel aus Leder und sonstig Sportartikel $ Rohhautartikel $ Treibriemen aus Leder $ Ausrustungsgegenstände $ Arbeitsschutzartikel $ landwirtschaftlich Sattlerware $ Erntebindetuch $ Manschette aus Leder und technisch Lederartikel $	Ballhüllen und sonstige Bälle aus Leder , Hundesportartikel aus Leder und sonstige Sportartikel , Rohhautartikel , Treibriemen aus Leder , Ausrustungsgegenstände , Arbeitsschutzartikel , landwirtschaftliche Sattlerwaren , Erntebindetücher , Manschetten aus Leder und technische Lederartikel .	29	29	Manschette
alt Kragenform und Manschette sein wieder modern $ auch d Bubikragen mit dazu paßend Manschette in Weiß $	Alte Kragenformen und Manschetten sind wieder modern , Auch der Bubikragen mit dazu passenden Manschetten in Weiß .	3	3	Manschette
am mode-il link $ oben sein es d Einsatz und d Manschette $ an d Kleid daneben sein es d Kragen mit d Krawatte $ die jeweils d Blickpunkt am Modell bilden $	Am Mode-Il link « oben sind es der Einsatz und die Manschetten , an dem Kleid daneben ist es der Kragen mit der Krawatte , die jeweils den Blickpunkt am Modell bilden .	11	11	Manschette
eine eisern Bettgestell $ eine klein Kochherd $ eine groß Kiste $ Edne hölzern Bank $ Küchengeschirr $ eine Lampe und an d Rückwand eine Kleiderrechen $ behängen mit d Sonntagsrock d Ansiedler mit Vorhemdchen und Manschette $ und mit d Kleid d Kind $	ein eisernes Bettgestell , ein kleiner Kochherd , eine große Kiste , edne hölzerne Bank , Küchengeschirr , eine Lampe und an der Rückwand ein Kleiderrechen , behängt mit dem Sonntagsrock des Ansiedlers mit Vorhemdchen und Manschetten , und mit den Kleidern der Kinder .	36	36	Manschette
$ d schön Zuckerbuchstabe können du wohl erzählen $ wer bei d Kuchen mithelfen haben $ dieselbe Person haben d Manschette für du gestickt bei wir werden es nun Weihnachtsabend sehr still werden $ meine Mutter stellen immer schon um halb zehn ihr Spinnrad in d Ecke $ E $ sein gar so einsam diese Winter $ wo du nicht hier sein $	- Die schönen Zuckerbuchstaben können Dir wohl erzählen , wer bei den Kuchen mitgeholfen hat ; dieselbe Person hat die Manschetten für Dich gestickt Bei uns wird es nun Weihnachtsabend sehr still werden , meine Mutter stellt Immer schon um halb zehn ihr Spinnrad in die Ecke ; e » ist gar so einsam diesen Winter , wo Du nicht hier bist .	20	20	Manschette
groß überhängend Passe $ d hochstehend Kragen und d aufgeschlagen Manschette geben d Bluse eine streng Note $	große überhängende Passe , der hochstehende Kragen und die aufgeschlagenen Manschetten geben der Bluse eine strenge Note .	10	10	Manschette
am Tatort verlieren er d abgebildet Manschette knöpfen $ rechteckig Stein $ Größe 0,8x 1,8 cm $ rötlkn-bratm $ dunkelbraun- und Colddurchzogen $ mit gelb Metall einfassen $ $	Am Tatort verlor er den abgebildeten Manschetten knöpf ( rechteckiger Stein , Größe 0,8X 1,8 cm , rötlkn-bratm , dunkelbraun- und colddurchzogen , mit gelbem Metall eingefaßt ) .	6	6	Manschette
d Passe sein absteppen $ ebenso Kragen und Manschette $	Die Passe ist abgesteppt , ebenso Kragen und Manschetten .	8	8	Manschette
$ ich haben manchmal d Leben satt $ so $ Ahr um Jahr immer an d Nähmaschine $ immer nur Kragen und Manschette vor sich $ eine Dutzend nach d ander $	„ Ich hatte manchmal das Leben satt , so ] ahr um Jahr immer an der Nähmaschine , immer nur Kragen und Manschetten vor sich , ein Dutzend nach dem anderen .	22	22	Manschette
Modische schwarz Dame Nmantel mit weiß Noppe Blickfang bilden d groß Manschette am Ärmel und d schmeichelnd $ angeschneiden Schal (206 DM $ $	Modischer schwarzer Dame nmantel mit weißen Noppen Blickfang bilden die großen Manschetten am Ärmel und der schmeichelnde , angeschnittene Schal (206 DM ) .	11	11	Manschette
wpnn er seine Maschine abschmieren haben $ stellen er d Hebel ein und können $ in Manschette und $ reißem Kragen $ fahren $	Wpnn er seine Maschine abgeschmiert hat , stellt er die Hebel ein und kann . in Manschetten und « reißem Kragen " fahren .	16	16	Manschette
Kunstqläser $ Bern W. Berl Treptow He $ $ Umsatz krank $ Steinketten Hüb Moosdorf $ traßs 12 holtshilber verkft $ sehen Manschette Wel 2654 berliner kaufen seqelboot buvarkaal kaulsknörto tabaks Zeitung. fi wel $ etwa 20—30 Gm mit Dorf $ massiv wo $ SSensee berliner dosen $ Porzellan H.lfsmotor oder Chenendhäuschen Guren $ Wandtellei alle 10 Welienbinder nur Ste Ndach Dauer Wertqeqenstände gut Zustand Pachtland Obst ledern Art. Diskrete 9402 $	Kunstqläser , Bern w. Berl Treptow he « " Umsatz krank . steinketten hüb Moosdorfs . traßs 12 holtshilber verkft . sehe Manschetten Wel 2654 Berliner Kauft Seqelboot BUvarkaal Kaulsknörto Tabaks Zeitung. Fi Wel . etwa 20—30 gm mit dorf , massives Wo . ßensee Berliner dosen , Porzellans H.lfsmotor oder chenendhäuschen guren , Wandtellei Alles 10 Welienbinder nur Ste ndach Dauer Wertqeqenstände bester Zustand pachtland Obst leder Art. Diskrete 9402 .	22	22	Manschette
ich wie $ er auf d Üaistand hin $ d sie Übe-Isehen haben Ddfl seine Manschette s !s- man er finden $ nicht sichtbar $ sondern in d Rockärme $ hinaufziehen waten $ As haben «r Etl' .g seine Rock anziehen ohne $ le hmunlerzoziehe-n $	Ich wie « ihn auf den Üaistand hin . den Sie übe-isehen haben ddfl seine Manschetten s !s- man ihn fand , nicht sichtbar , sondern in die Rockärme ) hinaufgezogen waten , a's hatte «r etl' .g seinen Rock angezogen ohne » le hmunlerzoziehe-n .	15	15	Manschette
Mel haben häufig eine etwas füllig Weite $ die am Handgelenk durch Bundchen oder Manschette zusammennehmen werden $ d $ e $ $	mel haben häufig eine etwas fülligere Weite , die am Handgelenk durch Bündchen oder Manschetten zusammengenommen wird ( D , E ) .	14	14	Manschette
die sein aber keine simpel Modell $ sondern anspruchsvoll mit kontrastierend Kragen $ Manschette und immer eine Schleife $ Strenge	Das sind aber keine simplen Modelle , sondern anspruchsvolle mit kontrastierenden Kragen , Manschetten und immer einer Schleife . Strenge	13	13	Manschette
aus Stoffrest fertigen ich eine Manschette $ die wie eine $ Pulswärmer $ über d gesamt Fensterfront meine Moskwitsch 412 ziehen iwird $	Aus Stoffresten fertigte ich eine Manschette , die wie ein „ Pulswärmer " über die gesamte Fensterfront meines Moskwitsch 412 gezogen iWird .	5	5	Manschette
als ich schon einige Jahr in d Lehre sein und mithelfen $ Maschine zu bauen $ kommen ich d Volontär $ die in gebügelt Monteuranzug $ weiß Kragen und Manschette überall d Arbeiter 'm Weg stehen $ so lächerlich vor $ daß ich ich schämen haben $ Volontär zu sein $	Als ich schon einige Jahre in der Lehre war und mithalf , Maschinen zu bauen , kamen mir die Volontäre , die in gebügelten Monteuranzügen , weißen Kragen und Manschetten überall den Arbeitern 'm Wege standen , so lächerlich vor , daß ich mich geschämt hätte , Volontär zu sein .	29	29	Manschette
d Patient werden dabei auf eine seine Finger eine Manschette stecken $ die eine Doppelfunktion haben $ sie setzen d Finger mittels ihr Pneumatik unter Druck und durchstrahlen er zugleich mit Licht $	Dem Patienten wird dabei auf einen seiner Finger eine Manschette gesteckt , die eine Doppelfunktion hat : Sie setzt den Finger mittels ihrer Pneumatik unter Druck und durchstrahlt ihn zugleich mit Licht .	9	9	Manschette
werden d alt Klöppelkunst Deckchen $ Kragen und Manschette ausstellen $	wird die alte Klöppelkunst Deckchen , Kragen und Manschetten ausstellen .	8	8	Manschette
Rot $ Schwarz 46,90 hochmodisch Kleid $ Messemodell $ $ Streichgarn-Wolle $ Ml leicht ausgestellt Rode $ angedeutet Pattentaschen $ Strickkragen und Manschette in d Farbe $	Rot / Schwarz 46,90 Hochmodisches Kleid ( Messemodell ) , Streichgarn-Wolle , ml leicht ausgestelltem Rode , angedeuteten Pattentaschen , Strickkragen und Manschetten In den Farben :	22	22	Manschette
ander Flüßigkeit oder gar Mineralöl führen zum Aufquellen sämtlich Dichtung und Manschette und damit nach kurz Zeit zum Totalausfall d Bremsanlage $	Andere Flüssigkeiten oder gar Mineralöle führen zum Aufquellen sämtlicher Dichtungen und Manschetten und damit nach kurzer Zeit zum Totalausfall der Bremsanlage .	11	11	Manschette
Wg. $ Bl wissen $ gut Zust $ $ Dichtung u. Manschette $	Wg. , bl weiß , guter Zust . , Dichtungen u. Manschetten .	11	11	Manschette
68000 Manschette zusätzlich $ Ergebnis seine Überlegung $ seine Findigkeit und d Bereitschaft $ gemeinsam mit seine alt Kollegein Johanna Bischoff von d drei- zur Fünfpressenbedienung übergehen $	68000 Manschetten zusätzlich — Ergebnis seiner Überlegungen , seiner Findigkeit und der Bereitschaft , gemeinsam mit seiner älteren Kollegin Johanna Bischoff von der Drei- zur Fünfpressenbedienung überzugehen .	1	1	Manschette
d Manschette sein etwa die ähnlich $ die beispielsweise beim Blutdruckmesse anlegen werden $	Die Manschetten sind etwa denen ähnlich , die beispielsweise beim Blutdruckmessen angelegt werden .	1	1	Manschette
an d Hydraulik eine Kipper vom Tvp s 4000 gehen Ring und Manschette kaputt $	An der Hydraulik eines Kippers vom Tvp S 4000 gingen Ring und Manschette kaputt .	12	12	Manschette
eine finanziell Nutzen von 20000 Mark erbringen eine Vakuumspannvorrichtung $ zum Schneide von Manschette d VEB Gummiwerk Berlin $	Einen finanziellen Nutzen von 20000 Mark erbringt eine Vakuumspannvorrichtung . zum Schneiden von Manschetten dem VEB Gummiwerke Berlin .	13	13	Manschette
Gürtel $ Kragen und Manschette sein in Blau halten $ ab 30. Oktober sein es zum Preis von 117,50 Mark im Handel erhältlich $	Gürtel , Kragen und Manschetten sind in Blau gehalten , Ab 30. Oktober ist es zum Preis von 117,50 Mark im Handel erhältlich .	4	4	Manschette
und auch d Dichtung an Motor und Getriebe sowie d Manschette an d Antriebswelle halten d Straßeneinsatz stehen $	Und auch die Dichtungen an Motor und Getriebe sowie die Manschetten an den Antriebswellen halten dem Straßeneinsatz stand .	10	10	Manschette
ich haben auf meine Laubengrundstück eine Pumpe $ für die ich neu Manschette und Scheibe brauchen $	Ich habe auf meinem Laubengrundstück eine Pumpe , für die ich neue Manschetten und Scheiben brauche .	12	12	Manschette
eine klein Drehung an d groß Rad $ d Manschette senken sich $ d Strom	Eine kleine Drehung an dem großen Rad , die Manschette senkt sich , der Strom	9	9	Manschette
so werden zum Beispiel auch verschieden Art von Manschette aus Gummi auf Anregung d Ingenieur aus d Spezialbau in d DDR produzieren	So werden zum Beispiel auch verschiedene Arten von Manschetten aus Gummi auf Anregung der Ingenieure aus dem Spezialbau in der DDR produziert	8	8	Manschette
diese Manschette werden auch als gingivodentaler Verschlußapparat bezeichnen $ weil durch er einmal d Eindringen von Bakterie in d Innere d Zahnbett verhindern und zum ander eine Schutz Segen mechanisch Reiz verschieden Art erreichen werden $	Diese Manschette wird auch als gingivodentaler Verschlußapparat bezeichnet , weil durch ihn einmal das Eindringen von Bakterien in das Innere des Zahnbettes verhindert und zum anderen ein Schutz Segen mechanische Reize verschiedener Art erreicht wird .	1	1	Manschette
häufig Ursache für d Ablaufen d zu Beginn eingefüllt Wasser oder nicht genügend Sog d Handpumpe sein auch verhärten $ weil trocken $ oder durch Rost im Zylinder zerfurcht Manschette $ die aus Leder oder Plast bestehen $	Häufige Ursache für das Ablaufen des zu Beginn eingefüllten Wassers oder nicht genügender Sog der Handpumpe sind auch verhärtete ( weil trockene ) oder durch Rost im Zylinder zerfurchte Manschetten , die aus Leder oder Plast bestehen .	29	29	Manschette
aber d meiste Manschette haben sie vor d Auseinandersetzung mit ihr Frau $	Aber die meisten Manschetten hatten sie vor der Auseinandersetzung mit ihren Frauen .	3	3	Manschette
mit $ Manschette $ zwar $ aber mit Elfer sein d Leipziger ans Werk gehen $ um d leistungsstark hydraulisch Windenantrieb kurzfristig zu 'entwerfen $ d Funktionsmuster zu bauen und d Serienproduktion vorbereiten $	Mit „ Manschetten " zwar , aber mit Elfer waren die Leipziger ans Werk gegangen , um die leistungsstarken hydraulischen Windenantriebe kurzfristig zu 'entwerfen , das Funktionsmuster zu bauen und die Serienproduktion vorzubereiten .	2	2	Manschette
$ Sprengstoff gegen d deutsch Einheit $ Reinhold Maier haben $ Manschette $ $ aber er und alle andere gehen d Spalterkurs $ $ sowohl im Jagdschloß Niederwald als auch auf d Rittersturz werden am 7. Juli 1948 entscheiden $	% Sprengstoff gegen die deutsche Einheit • Reinhold Maier hatte „ Manschetten " — aber er und alle anderen gehen den Spalterkurs » # Sowohl im Jagdschloß Niederwald als auch auf dem Rittersturz wird am 7. Juli 1948 entschieden :	11	11	Manschette
$ wir haben alle miteinander $ auch ich $ wirklich Manschette davor haben $ eine deutsch Beitrag zur Teilung Deutschland zu leisten $ $	„ Wir haben alle miteinander , auch ich , wirklich Manschetten davor gehabt , einen deutschen Beitrag zur Teilung Deutschlands zu leisten . "	10	10	Manschette
$ darum haben Calloway solch Manschette $ was $ $	„ Darum hatte Calloway solche Manschetten , was ? —	5	5	Manschette
d ganz Zeit haben du dich zusammen mit d Fdj-Leitung dafür einsetzen $ und nun $ da es soweit sein $ kriegen du Manschette $	Die ganze Zeit hast du dich zusammen mit der FDJ-Leitung dafür eingesetzt , und nun , da es soweit ist , kriegst du Manschetten .	23	23	Manschette
selbst wenn noch keine Fettaustritt sichtbar sein $ müssen d Manschette bei Anzeichen von Porosität umgehend auswechseln werden $	Selbst wenn noch kein Fettaustritt sichtbar ist . müssen die Manschetten bei Anzeichen von Porosität umgehend ausgewechselt werden .	10	10	Manschette
außerdem müssen d lose Kragen und Manschette sowie d beigegeben Stoffrest oft mitwaschen werden $ da sonst d neu Stoff nicht mehr zu getragen und oft gewaschen Hemd passen werden $	Außerdem müßten die losen Kragen und Manschetten sowie die beigegebenen Stoffreste öfter mitgewaschen werden , da sonst der neue Stoff nicht mehr zu getragenen und oft gewaschenen Hemden passen würde .	6	6	Manschette
man missen d Blutdruck am Patient durch Zusammenpreßen eine Manschette am Oberarm und Ablesen d Manometerdruck beim erst Auftreten und beim aufhören d Geräusch $ welche d	Man mißt den Blutdruck am Patienten durch Zusammenpressen einer Manschette am Oberarm und Ablesen des Manometerdrucks beim ersten Auftreten und beim Aufhören des Geräusches , welches das	9	9	Manschette
demgegenüber zeigen d grün Knollenblätterpilz eine wissen bis zartgrünlich gemasert Stiel $ welche eine Feingeriefte $ lappig Manschette tragen $	Demgegenüber zeigt der Grüne Knollenblätterpilz einen weiß bis zartgrünlich gemaserten Stiel , welcher eine feingeriefte , lappige Manschette trägt .	17	17	Manschette
Motorroller auslosen versteift Kragen u. Manschette $ M Betriebsbestellung werden entgegennehmen Telefon $ 55 71 71 und bei 3 Richtige $ 5. Rang $ 10,— mdn ga rantiert wir wünschen sie beim Einkauf viel Freude Prämie zu 15,— MDN wie üblich auf Kontrollemarken-Endenummer Kaupmaus Jriuhdschapt konsum- Genossenschaft nicht lange besinnen $ mitspielen und gewinnen leihen Slt an Berlin -Lichtenberg $ GmbH Auskunft erteilen d Annahmestelle d VEB Sport $	Motorroller ausgelost versteifter Kragen u. Manschetten ** M Betriebsbestellungen werden entgegengenommen Telefon : 55 71 71 und bei 3 Richtigen ( 5. Rang ) 10,— MDN ga rantiert Wir wünschen Ihnen beim Einkauf viel Freude Prämien zu 15,— MDN wie üblich auf Kontrollmarken-Endnummern KAUPMAUS JRIUHDSCHAPT KONSUM- Genossenschaft Nicht lange besinnen , mitspielen und gewinnen lieht Slt an Berlin -Lichtenberg « GmbH Auskünfte erteilen die Annahmestellen des VEB SPORT "	5	5	Manschette
d Nachrichtenmagazin schreiben dazu $ Andy Warho Gemälde .campbell $ Suppenbüchse mit abblätternd Manschette werden kürzlich für 60000 Dol Ar verkaufen $	Das Nachrichtenmagazin schrieb dazu „ Andy Warho Gemälde .Campbell — Suppenbüchse mit abblätternder Manschette wurde kürzlich für 60000 Dol ar verkauft .	13	13	Manschette
stark Schmutz $ wie überhaupt Reinigung mit entsprechend Sorgfalt zur Verlängerung d Lebensdauer diese Manschette beitragen $	starkem Schmutz , wie überhaupt Reinigung mit entsprechender Sorgfalt zur Verlängerung der Lebensdauer dieser Manschetten beiträgt .	14	14	Manschette
bei normal Belastung können es also unter d Entzündung zum Verlust d d Zahn umschließend Manschette kommen $	Bei normaler Belastung kann es also unter der Entzündung zum Verlust der den Zahn umschließenden Manschette kommen .	15	15	Manschette
diese Bereitschaft nutzen eben an jen Mittwoch im September 1963 d jung Schriftsteller Horst Bastian um mit d Gast über Literatur und ihr Entstehung zu sprechen $ einfach so $ $ aus d Manschette $ $	Diese Bereitschaft nutzt eben an jenem Mittwoch im September 1963 der junge Schriftsteller Horst Bastian um mit den Gästen über Literatur und ihre Entstehung zu sprechen , einfach so . , aus der Manschette " .	33	33	Manschette
